10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
0.995941,0.011623701,-0.86417425,0.18349217,0.087120764,0.4433356,-0.52003694,1.2051288
0.8879672,0.13259873,0.6679976,0.45445257,0.48475727,-0.120877266,-0.8610614,-0.95995915
0.55241114,0.13536324,1.455853,0.025293043,0.0060378867,0.58233166,-2.118325,-0.86507756
0.13645095,0.03550503,-1.0989492,1.0461698,1.4110966,2.7505,-0.02185319,0.11552581
0.74852127,-0.13442324,1.6400607,0.3333038,-2.078418,1.2162005,-2.4374895,0.11275617
0.9336317,0.7934482,0.29540908,-0.3254747,-0.37718692,1.1728766,-0.87656254,-0.6882132
0.84890366,-0.24603151,1.0952686,0.16556206,-0.8239359,2.6404724,-2.0667605,1.370515
-0.4823206,0.5957219,1.1898615,1.603199,-3.9852974,0.39550722,-4.361776,0.017604811
-0.0085834125,0.39397898,-2.7919183,-0.0374781,-0.9396376,1.2588242,-1.2820742,1.7121098
-0.00808054,-1.4956253,1.3817241,-0.61701363,0.15855771,-0.639263,-3.7754636,1.0552846
0.23622257,0.1832147,-0.2501053,0.05523232,0.19708338,0.7501289,0.8692201,0.6913005
0.73227733,0.027175613,-0.08473105,0.71658075,-2.2136471,0.3357755,-1.8384614,-0.68553925
-0.25418675,1.023201,-1.5582829,0.097567536,-1.6496733,0.34829524,-1.479938,-1.2535411
1.1971114,0.43621728,-1.2306037,-0.41200724,-0.37017745,1.103463,-1.1565695,0.15331042
-0.6636971,0.25306532,-0.31676623,0.057709973,0.17303601,0.08732396,-1.044452,0.85817224
0.9096351,-0.2895556,-0.41282344,0.118457675,0.3748237,0.095602155,-5.148214,-0.62647855
-0.5378057,0.951363,-1.3309972,0.534978,-1.7041714,-1.8592405,0.306655,-0.782043
0.21602137,0.25397584,-0.4948506,-0.25324547,-1.3556883,1.3214247,0.708656,-0.96427584
0.5085272,0.6134518,0.58915675,-0.3250376,-0.55224127,-0.719002,-2.0807111,-0.25958133
-0.000692944,0.43332896,-0.06439929,-0.37933502,-4.0850983,0.13320917,-2.0249221,-0.49826568
1.523471,0.9535006,-0.2615467,0.95894486,0.31773868,1.7187862,-3.3878095,-0.7968064
-0.40682954,0.7274947,-1.3457043,-0.31053624,0.671995,1.402166,-2.4003778,0.40533414
-0.21595606,0.367398,0.6428915,0.75761306,-0.26972416,0.023191907,-3.8473208,1.1939511
-0.7484087,0.5092749,-0.35966322,0.47166723,-0.9314909,0.8528754,-2.519117,-0.6610974
2.4347613,0.36244872,1.1803232,-0.32907337,-1.2639298,1.979901,-3.6660423,0.76297307
-0.6768443,-1.1775075,0.48937875,0.15089083,-0.80019075,2.1247933,-0.79855496,-0.21673213
0.1328937,-0.06945997,0.7392279,0.80698425,-4.0199094,2.5480583,-3.4343588,0.24061048
-0.6401155,-0.24167001,0.34929073,1.2512103,-4.146932,2.148588,-1.8289504,-0.2663193
-0.19999732,0.17277752,-3.3359623,-0.31594574,-0.5818245,-0.13650133,-1.1273056,-0.77363497
0.7657393,-0.36414254,0.9540459,0.34543595,-2.0852857,0.7046176,-1.2893518,2.2108774
-0.2002082,-0.06319067,0.49873185,0.44877413,-1.7366489,1.7593457,0.80617404,0.8436581
-0.015303038,0.8789905,1.0270649,-1.3949833,0.7840322,1.2146006,-3.3374045,-0.79139006
0.11733624,0.53220874,0.6395874,1.2682841,-0.12139124,0.6558006,-4.388772,-0.46466458
-0.22691083,0.8423665,1.3028278,2.0726566,-1.76238,0.8071815,-5.1087523,0.50445384
-0.2432751,0.25735363,-1.1859368,-0.016747624,-1.4228206,1.6605606,-5.180203,0.98830783
-0.06543193,0.26832673,-0.6093135,0.5901044,0.3019268,0.33875003,-3.7348669,0.5021384
-0.18132529,-0.7562005,2.7148438,-0.78197634,0.5503049,-1.1966423,-4.996942,0.73251724
0.21204492,0.23627971,1.7136346,-0.317655,-0.016090218,2.7530818,-0.7706092,-0.5518144
-0.21255408,0.32526448,0.25243524,0.14367814,0.69362617,0.23598985,-1.961982,-0.9139646
0.03919888,0.32055748,-0.64946556,0.11875393,-1.2582113,-1.1811446,-1.6993442,-1.0199965
1.4869611,-0.10553666,0.3898595,-0.7887886,0.4156375,-0.784104,-0.7136318,-0.3538516
-1.0748523,0.009561197,1.2212788,1.674834,-1.1783715,0.24298738,-5.097903,-0.33298537
-0.07414768,0.068025164,-3.4403918,-0.6407178,0.497318,-1.4266932,-1.5211718,0.6261746
0.72521836,0.06912588,-0.89927804,-0.003797585,-0.9685737,1.9473773,-0.8894716,-0.32011387
-0.20428519,-1.2792013,-0.29132974,0.35571536,-1.9649155,1.7640909,-1.0363445,1.0335407
1.0925118,0.89885414,0.21252133,1.3727723,-3.8493543,-0.99364907,-0.4459362,-0.76224566
-1.1846228,0.7886119,1.265196,1.2155892,-1.2802489,0.7304699,-5.2440276,-1.0233467
-0.36289167,-1.388907,-1.4545723,0.18736061,-0.9989339,2.432869,-0.9654506,0.37057188
0.2121256,0.10513026,1.554102,0.004109212,0.6362048,-0.3455973,-1.0780839,1.981062
-0.21032457,0.34791625,0.16121295,0.7801109,-3.5071979,0.19219469,-3.959884,1.1398219
0.17233932,-0.094388515,-1.6531576,0.5252953,-0.6975894,-0.545616,-4.6728497,-0.67952526
1.1653181,0.560058,1.2445399,0.44110385,0.21286625,1.8952647,-2.3791256,-0.96392405
-0.37868786,-0.40793645,1.2316487,-0.2086213,0.5852191,1.5836253,-1.7822149,1.0546358
0.22427565,-0.1325287,-0.83622,-0.22282894,0.7250587,0.58582526,-5.218104,0.294487
0.9639736,-0.124500684,0.35732475,0.81251246,-3.9663265,-0.12815142,-3.9082546,1.5126239
-0.08405999,-0.12611485,0.8853026,-0.20330313,0.087411046,0.27692318,-3.6986907,-0.60695446
-0.053391587,0.24291153,-0.6479117,0.5260321,-0.9860778,1.1676481,-0.9401721,-0.24803148
-0.4819774,0.44618508,0.9698629,0.46597254,0.060380578,0.5751258,-5.010473,0.92501247
0.04515993,0.31347817,-1.8295045,-0.4181305,-1.0607607,2.023913,-4.5084643,0.035657
0.77129054,-0.35809335,-0.11063967,-0.08053988,-0.7242374,0.31737155,-1.2287271,1.4731044
-0.22745126,0.5545477,-0.42544392,0.5054749,0.017423812,2.1809168,-1.3220958,-0.8610307
0.09869708,1.5594764,1.4138705,0.58927286,1.0654052,2.0449107,-1.4741733,-0.99403155
0.5817767,0.32401925,-1.0053321,-0.6040209,-1.1619619,2.015686,-4.89241,-0.7564161
-0.23478816,0.3923062,-1.8489517,1.0299584,-0.58297026,2.499977,-1.6502829,-0.72367555
0.019031893,0.43724334,0.36571905,1.0745441,-2.5002794,0.570553,-1.3280244,-0.9967158
-0.39419731,0.6027567,2.211156,-0.17844552,-1.2033154,2.1502714,-2.1868813,0.40854433
-0.2670195,-0.52454954,-1.5761805,0.6744589,-4.1222053,-1.6231943,-1.7414557,0.6199284
-0.15460432,0.49029058,-0.35578623,0.026455883,-0.38578102,0.51631445,-3.8470185,-0.9414937
-0.4334061,-0.15987593,1.538208,0.593931,-0.7887997,-1.5184927,-2.0946448,0.8394097
-0.045113396,-0.15456632,-0.27812442,1.1949364,1.2634279,-0.5532538,-0.8235876,-1.133907
1.9407958,-0.26264066,-1.0264348,-0.0565736,0.99480504,0.26017213,-4.2673225,1.5724086
1.5383745,0.30727306,-0.0050748303,-0.72334343,0.067787915,2.5685248,-1.6452866,0.16023964
0.3686381,-0.05573818,-0.8440781,0.6468197,-1.591808,1.3296311,-0.6655609,0.89815956
-0.31192747,1.1959556,0.24552138,-0.32606894,0.8077603,1.9955285,-3.7180285,-0.6736923
-0.13222562,0.85413796,1.1603534,0.0019892924,-0.2442595,1.4794035,-3.809753,2.0829787
-0.39283404,-0.14756154,-2.6831799,-1.2266788,0.81240314,1.9621357,-1.4373825,-0.8274603
0.17335041,-0.08499316,-0.22654712,-0.49298084,-0.108357534,2.349573,-0.87858087,0.27712125
-0.2974065,0.4381736,-2.016976,-0.31372252,-0.45583996,-0.9793637,-2.0369775,-0.18402237
0.77538097,0.04670355,0.88995314,0.4510315,0.31062844,0.79317445,-1.3203677,-0.48764473
0.7573399,0.66328603,-0.6457773,-0.3177438,-1.1350493,0.90997237,-1.365809,0.31802043
-0.16506986,0.7535011,1.7949036,0.037993778,-4.0508246,2.2989783,1.0195969,0.964812
-1.1128106,0.05519988,-2.3606422,-0.47599927,-1.1498657,-1.948436,-0.8426233,-0.84197783
0.63450104,-0.55988383,1.0045731,1.0832423,-0.9673477,0.7852736,-1.1046703,-0.8054876
-1.1742964,1.1101396,-2.0281878,0.06729956,-0.73355716,0.64950144,-5.435454,0.3557777
-0.09262547,0.5305315,0.59396946,-1.3321899,1.0458846,1.7204068,-0.62681323,0.44584057
1.497939,-0.6363567,-0.3392922,-0.030278226,-4.0848284,2.117287,-5.693198,-0.6056397
