10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
-0.41036245,-0.05577575,3.472941,-0.4397745,-3.6229353,-0.44485703,-7.1577477,0.99199957
0.9217455,-1.2210256,1.0935149,-0.11405562,-2.4605005,0.65328705,-0.40565857,0.24787779
0.19732672,-1.3954289,-2.2949681,-0.28510147,0.7907395,-1.7667154,0.38992524,0.44656798
0.50770414,-0.15598658,2.4973714,3.5259066,-0.98470664,2.518743,-0.14843708,0.3476805
-0.12982738,2.1983817,1.3681995,-1.5275624,5.0095744,-1.6481024,-7.6510034,-0.19109844
0.24392909,-1.1938876,-1.325492,-0.38128248,0.3529483,2.0522242,0.63116753,-0.2812945
-0.15924926,0.8761239,2.5953667,1.2024231,-3.7892504,-2.0665112,-7.5670705,-0.77835464
-1.1235071,3.299572,-0.32629177,2.4616957,-2.5270145,0.9290474,-1.6717877,1.9976697
-0.9012605,3.1816838,-1.2443426,6.088073,-4.516966,-1.4709221,-0.60450584,-0.09286325
0.25904858,-0.9774094,2.0700946,3.3135166,-0.2589871,0.7881594,-5.933993,1.2477185
-1.0473762,-0.65445954,0.4339953,1.3206426,0.88983357,-0.92353374,-0.8881021,-0.25419915
-0.10983552,0.37673154,3.0795734,-0.040498752,-0.9855177,2.1657658,0.5177864,-0.26985392
1.6104356,1.2094117,0.80097365,-0.55044323,-2.9429286,-0.11581439,-3.0791516,0.36260447
0.7443427,-0.3657246,0.6699826,0.33718336,-3.5632071,1.5538474,-1.1729552,0.39868495
-0.037152812,0.89998347,-0.19138445,0.9550448,-4.8165503,-0.9361986,1.1031779,0.087446906
0.22918272,-0.5433808,-0.13616152,3.8631496,-3.2308364,0.11831594,-2.6326518,2.0736113
0.509731,1.8213693,-2.0105515,0.7644603,-3.7676022,1.773672,-0.89980906,0.7702199
0.34028938,-0.3768191,5.0451393,3.8751793,-1.6187736,-0.12765452,-0.55623007,0.9368219
1.5968413,-1.2072107,-2.0866756,3.3575816,-0.5834723,0.9388112,-6.8751144,0.73887277
0.2571101,0.41883785,-0.6163904,1.324079,2.5678232,1.5396509,-7.575289,0.95543754
3.519651,-0.7872424,3.7950647,-0.3374651,1.2889711,0.49841765,1.4903677,-0.19768956
1.1621095,-1.2614036,-3.0197332,3.190499,-0.6310531,3.1223748,-2.5696127,-0.29944572
1.4399387,0.6739819,-1.6189784,-0.4838113,-1.926161,0.19331653,-2.9505665,0.7429948
0.59521383,-0.5608853,-0.26463056,4.0498753,1.3041204,0.25220984,-6.9166145,1.0971059
