day,mixed_setting,mixed_time,night,rural,urban
-0.1482088,-0.07547999,-0.032963347,-0.14627191,-0.7151361,-1.0523665
1.391231,1.0540928,-1.0392509,-6.996613,-0.9609034,-1.1449761
0.27281824,-0.22737981,-1.0366553,-0.13280448,-0.21117578,-0.37236226
0.4634488,-0.86659384,-0.21027434,-2.5812478,-0.86642313,0.642775
-0.32977432,-0.21189977,1.8988744,-11.640318,0.10980873,0.18924874
-1.3487232,-1.0648243,-0.95331675,1.1550984,-0.32823667,0.26194286
-1.6269134,0.74702114,-1.0285565,0.9912192,0.39345986,0.016333543
0.27037624,-1.1376525,0.49952415,-8.795103,-0.39580432,0.28705436
0.26671204,0.0717823,2.3055882,-10.886276,3.4027624,0.78113884
-0.48625395,1.0763507,-1.1768517,0.10723567,-0.27707174,0.6182546
-0.34008536,1.5806184,0.2725587,-12.175923,-1.5615228,-0.47967649
1.0532082,-0.43057597,1.3632681,-0.2729719,-1.0355139,-0.68713665
1.2747898,0.91761965,0.1880923,1.6274889,1.2116584,0.20240176
0.7414887,0.52993983,2.4206052,-0.5591261,-0.33672148,0.49066156
1.8431162,0.7570163,-0.2849371,-0.5359051,0.4802246,-0.05557298
3.2526863,-0.12695442,-0.017656038,-9.221547,0.77462876,-0.53286827
0.5406504,0.50605893,1.5189384,-12.945458,0.14130124,-0.2630784
0.031432528,0.3842109,-1.0323446,-10.611242,-0.048476838,-13.277139
0.51534116,-0.14777113,-0.14571866,0.27323744,-0.74555695,-1.9778861
0.014333578,1.2524688,0.18989803,-2.4783819,0.67266303,-0.102749944
-0.5954832,1.1694906,-1.1364205,-11.237001,0.04527732,-11.154851
1.6773578,-0.022888817,-0.66546017,-1.9778861,1.776013,-11.686955
-0.817285,0.3015699,-0.772076,0.028229598,-0.8816442,-0.21836284
-0.12197693,0.2907031,1.5675454,0.06835653,-1.6351079,1.2755356
-0.8518927,-0.6026805,0.5569592,-11.643023,0.6827696,-0.5121344
0.17956993,0.38948467,-0.59263456,0.2530921,-0.6290316,-12.097586
0.8506394,2.793701,-0.01191868,-0.25433403,-0.86519367,-7.524865
3.356232,-0.16029066,-0.120136894,0.7164667,-1.0004417,0.22155084
-0.5683673,-0.60762686,-0.29840413,-4.7638006,0.08277447,-0.11286375
-0.12871832,1.1980578,2.1881518,-4.4342575,-0.30790064,0.3560906
0.5700134,0.25554213,-1.090484,1.0046601,-1.2147405,-0.2803927
2.44246,0.1726629,0.7689068,-8.757155,0.31802896,-3.7021842
0.5394688,-0.5180271,-0.25917152,-0.58681566,-0.4901002,-10.160523
1.2161613,-0.716509,-0.81147426,0.081437625,1.678857,0.22482762
1.9654517,0.7689068,0.38071132,0.064649016,0.37869468,-0.5120106
-2.1786134,-0.9237143,-0.18734525,1.0505317,-0.29267702,0.27329975
-0.65486485,0.33406198,-0.82062155,-1.2957892,-0.035318907,0.09100714
-0.3421378,2.238977,-0.34681904,-10.223342,0.06930422,-7.7855973
-0.096985266,0.8668483,1.4947664,-0.102749944,0.4591902,0.5711421
-0.39865762,1.0124816,0.89665866,-0.7344946,-0.51988536,-12.753718
0.035552893,0.57400393,-0.7266604,0.45822114,-0.06350967,-12.451186
2.0433533,-0.80424446,0.080754176,0.25424013,-1.9371047,-3.2549708
0.4994268,-0.30540848,0.57181317,0.1484627,-1.4831413,-0.3551157
0.3926351,-0.06734395,-0.6053972,1.0835263,-0.83638734,0.24353635
