day,mixed_setting,mixed_time,night,rural,urban
-0.51806813,-1.4415882,-1.3788457,0.43340877,6.017252,-6.1897416
-2.900962,-1.575547,-1.9062967,-15.170954,-2.441738,-0.87854326
1.4450562,-0.60269415,-2.9393775,-15.115469,-0.41343117,-6.7334795
3.249896,-5.132308,-2.3750992,-1.1541704,-0.14852586,-13.853187
-6.3082976,0.34219417,-1.6254897,-8.193707,5.8864822,-3.792559
6.1269217,2.7265756,0.24836017,0.28361034,4.332805,-2.7539048
-5.5711083,-3.4546993,-1.1464207,0.93752795,-5.723548,0.1853884
6.952874,-6.776489,-1.0710009,0.8507854,-3.654044,-2.0280247
-7.87936,-0.56455266,2.450496,-3.3780851,-0.2670194,1.2039999
-8.03625,-6.17005,-2.9001305,1.002209,-1.8032314,-14.588119
0.02608449,-2.6948357,-7.098923,-3.9164712,-6.3222733,-9.61223
-1.8408691,-5.4795046,0.5544935,0.18813926,-2.9079547,-1.926515
-3.411705,0.652044,-2.7319493,-5.721266,-24.37498,1.687802
-2.4272664,3.2465749,-0.9335118,-8.769453,1.3337668,1.3751501
-6.3851,-0.48214644,1.042782,-8.082648,-0.5538105,-1.2946692
1.4290079,-1.9319787,-0.75373185,-1.5665026,-0.61206347,-1.8114992
-2.2347114,-4.78674,-2.0935318,-0.96944284,0.15364169,0.21375759
3.9963913,-0.009852547,3.8362935,0.72491354,-3.613969,-12.859332
-3.4893146,1.1557605,0.11671768,-1.1724054,0.55748683,1.4175289
-1.0598583,3.7158883,0.9757027,0.099691726,3.0337138,-15.399265
0.73279047,3.894741,-0.32960102,1.3513925,2.0455596,-14.393528
-0.7282996,0.79461646,-0.040318605,1.0019362,-3.3423543,-2.3987863
-0.9703205,-5.067558,-0.04969987,-24.12216,1.8998554,-4.2894926
-0.62694985,-4.855724,-0.4304607,-4.619694,-3.5009537,-3.0404074
-1.9093076,-1.224786,3.9488804,-3.940061,-7.0781083,-1.1517645
-2.9095888,3.7444172,-2.2148747,-12.065682,-3.942525,0.1581257
-0.49536285,-2.1861894,0.14553425,-1.623851,-5.0193725,0.15644719
-7.2730994,-1.4539372,-3.1382499,-14.2603245,-6.3439784,-5.031637
0.49752462,-0.99371904,-2.135012,-5.6557918,-0.50202316,0.68860936
-0.50310147,-0.42805988,-1.0259525,-3.14637,-2.867279,3.4283228
-5.3322053,-4.013619,-0.77523667,-11.45881,0.0063896417,-0.4611402
-0.32938585,-1.2269704,-3.2491276,-3.9030738,0.04213885,-24.788385
-1.1268839,-0.38103575,-4.661969,0.25278187,-0.9849664,-11.966554
6.8527184,-4.2955995,-1.8454487,-11.26329,-0.7016311,0.8507854
-0.18043053,-2.3982346,-0.98052484,0.73974276,6.902722,-5.880259
3.2485745,4.4948244,1.199002,-5.0362577,-19.69939,1.5530428
3.3694658,1.7015196,1.2756573,-8.641554,2.7658439,-5.1202135
2.5763848,0.021172732,-2.8418016,-1.3104537,0.15432982,-10.57956
5.9245057,3.4193907,0.5197048,0.9602396,-0.92279434,-0.85131514
-1.8485761,1.6268861,-3.2786422,-1.4481843,-0.5109733,1.2492441
0.005522208,-0.32918435,-4.850382,0.6964846,-0.051004436,-0.36599568
-1.3860621,1.20389,0.8480166,-2.5538895,-5.44663,-6.2880177
-0.011566925,-1.7116705,-5.080279,1.4909576,-0.8948111,-1.8465364
0.79453194,-4.20207,-1.0892136,-8.957083,-0.9221438,-5.7674584
-1.1361507,-2.0600123,-0.39099073,-3.779256,-5.461969,-14.500183
-5.574817,2.0059462,-0.4544261,-2.868985,-2.7385728,-0.8785663
-4.9300528,-0.92799723,-1.4081357,-3.9163756,-5.8832717,-4.288943
-3.058695,0.7865714,0.042359658,-12.956311,0.31784368,-2.9675035
-7.930242,-4.3297896,2.7742724,-5.9824495,-8.637554,-1.6709007
-1.3149753,-3.3318136,-0.009852547,1.3172915,-2.8570645,-1.0165404
4.4425836,-3.433301,-2.2234912,-11.964652,-1.0920106,-0.28118178
-2.3958795,2.9579525,-1.5462403,1.0030764,0.8562154,-1.6432803
-1.5042535,-5.7137275,-0.38103575,1.0486662,-2.6367636,0.7843242
2.6157062,4.547864,-2.6210098,1.0383359,-0.60334134,-3.4883635
-0.37366256,-1.4354718,1.6318285,2.4961827,-1.8425066,1.6241053
