day,mixed_setting,mixed_time,night,rural,urban
-1.0443496,-1.1011127,-0.3805986,-0.09542201,-0.21576375,-0.11757914
-0.78170484,-0.5144178,0.25882402,0.218683,0.46282384,0.3303916
-0.97170365,-1.6724887,-1.1082665,1.1182436,-0.65850276,1.1182436
-0.23196004,-0.5339603,0.62907916,-0.04950606,3.3885968,6.6877894
-0.038257807,0.11675866,7.103591,0.34345776,0.50279754,0.12929803
-0.45372263,1.0269343,0.5221184,1.0405707,-0.74635524,-5.302697
-0.8157756,-0.6898115,0.00904189,-4.3659472,-1.4083508,0.41566652
0.06953645,0.026975831,-0.34339115,0.22811806,0.42012447,0.23257476
-0.5025704,-0.474261,0.25772136,-0.14360045,-0.17081448,-2.1770349
0.39777055,0.95912755,-0.40441206,0.39364854,1.689273,-0.6590475
0.47981223,-0.06982502,-0.16490808,2.0234184,-0.38731268,2.9294724
0.009709113,0.4827823,0.7296443,1.4330453,-0.031323247,2.9131634
0.3454163,1.1048462,1.1013185,0.784203,0.17641097,1.5066526
0.77579975,-1.1082665,-0.052222982,-4.3407617,-0.6226306,2.1926699
0.68681645,0.25488046,-0.64830446,1.449222,0.32694322,-1.2194816
-0.5194273,-0.30388877,-0.46332288,0.07407681,-0.66343504,1.3599606
0.9461229,-0.2836714,-0.9349777,0.8540844,-0.2222902,-1.8347082
-1.2013516,-0.160855,0.770196,1.6525933,-0.05321571,-2.8008947
