day,mixed_setting,mixed_time,night,rural,urban
1.3338721,-1.7161396,-22.844728,1.0406253,-1.1981843,1.769179
-3.4064405,7.611006,-0.17280121,-0.107245915,-8.120233,-1.9626923
4.3319006,-1.3979621,0.9632436,-3.7090802,-2.7129688,-5.345211
5.609113,-4.010646,-17.573004,-2.3098204,-12.841721,1.6757288
-30.680157,-8.047964,19.096659,1.1159889,-15.460018,0.37034094
0.29002348,4.464212,-23.217564,-0.040433012,-12.653335,-5.482864
-34.68008,-3.830445,0.20103647,1.7561816,7.144934,-0.3670031
-1.7952468,-1.412191,1.3212599,-2.3729985,-24.438929,-5.6192713
-4.7692785,3.7694855,2.5716581,-0.073275976,4.901755,0.8532165
7.144934,1.56384,-23.090345,-4.77272,-24.995838,-6.530657
-6.4537773,-3.1399133,-0.31655365,0.97670805,-24.21261,1.9594779
-10.424616,-3.5119328,0.05053443,-4.3243446,20.560425,2.7487762
3.444278,-0.4061196,0.93729997,-2.4945686,1.5431317,-0.56323165
5.348977,-6.045837,-11.952493,-0.551595,0.49301326,-0.18317372
-31.270216,-2.3661036,-13.7594595,0.99338865,-0.24622148,-0.1714719
6.614768,19.092127,-1.6971226,0.12076286,-14.335955,0.019537754
2.323182,1.1899794,1.3169492,1.6915919,-10.370009,-0.15121697
-5.367336,-8.256738,0.19414684,0.82470644,-0.08774402,-3.4336102
1.5163394,-2.8287525,1.4716803,-4.9130144,-8.025181,-5.6895714
-19.616556,-1.012637,-1.9270883,1.704127,-1.9005512,-2.342593
-4.622774,-3.172674,-1.3901552,2.479723,0.54899436,-2.9159682
-4.3682027,0.18736318,6.8193026,-2.9617507,-5.5001974,-0.20123486
0.49301326,-7.1890707,0.55507237,-1.9184225,-12.070306,0.20476052
-38.604362,1.79524,-0.91025585,-1.8962965,-25.685152,1.2170167
-0.46744776,-11.638193,-7.2782545,-0.51326305,-6.811025,1.3369309
13.973067,-2.579455,-3.8520608,0.16333714,1.7833426,0.95602155
-32.950024,-1.5238203,-12.98574,1.1785171,-2.4032345,-0.8751177
-0.710715,0.14926866,-15.7679825,-0.92240506,20.677034,0.47206935
-11.890359,-3.0216148,1.6730616,0.5426508,-11.87825,-2.9669998
-3.6544619,-0.753252,-0.5680824,-3.9918303,22.501104,-1.7609055
22.957024,-1.4380809,-0.72432745,-0.48708978,-21.174839,-3.8821154
-6.6573167,-1.5725929,-11.731997,-1.8282204,-5.134409,-3.439753
0.1774671,-1.9861642,9.51086,1.1071041,-17.384249,-2.0631516
-12.275001,-9.72745,1.5438566,-6.262473,-5.8425827,-0.81633735
-28.84929,1.0168896,1.5202472,-2.7043483,-1.4183228,2.6252613
-6.660344,2.4880834,-2.3880508,-0.93266827,1.572219,-4.4452405
-2.397555,-2.8533387,-2.7040665,0.97530144,2.498128,0.9521343
-1.6342691,-3.542481,-3.542276,0.37034094,-2.5380077,-3.137642
-0.33670953,0.24028775,-3.5847461,-0.085230514,2.317956,1.2922314
3.370016,0.83038276,-13.770655,-1.3954297,4.2256727,-4.4129534
-3.767901,7.38389,19.092127,0.4072611,1.5948184,-2.981886
-38.168015,-9.820131,-24.27834,-0.109504364,-0.0514945,0.009094397
-35.53702,-2.5521548,0.16780835,0.8883999,-4.6944857,-5.121081
0.5660399,-1.108806,-1.5527427,-2.6961453,-2.0248837,0.4824145
-24.897587,-2.0744991,6.0952067,-3.2253723,-0.21561667,1.7071238
-10.904487,-5.035128,-23.359077,-2.899052,2.8034372,-3.900569
-12.421298,-1.745161,-0.70569855,1.8253795,-34.84893,2.3135731
-13.41795,-3.409019,-1.5308468,-5.103866,-18.092281,0.98464096
-31.288364,-0.2876022,-14.052649,-5.179426,-6.5674143,0.99761397
-2.0823197,0.024248878,-1.714946,-3.1620154,2.4067655,0.5426508
-11.637453,-5.756898,0.51529247,-3.6435692,1.6349372,1.0584368
3.5661995,-17.658497,-0.9884786,-3.888776,-12.939791,0.84037703
7.5092154,11.982791,1.8072646,-3.8102815,11.984922,1.9432937
-0.19667016,-1.3588148,0.35965553,-1.037849,1.473352,2.294319
-28.97124,-8.667517,-10.084733,-4.06478,-0.67569864,-3.485085
-12.035634,-1.0655893,12.805039,0.9754594,-18.617191,-4.945901
-8.30287,1.7477207,-1.8604683,-1.9363414,-25.534939,0.01275271
-35.516403,-13.13394,3.7019465,-4.4129534,-6.093807,-5.4970613
-5.716195,21.06461,1.0314575,-5.1464443,2.9147866,-1.0402753
-41.805325,-1.7255362,-0.37005627,-5.2293777,1.5234923,-1.9363414
1.0244275,1.7631304,1.0964383,-0.6470733,-33.796253,1.1788666
2.9397337,-12.824414,-16.663555,-3.5250907,23.798307,1.3096606
-7.414882,-1.505015,-24.603874,-2.6972113,-23.159552,1.7561816
