,lr_history,train_total_loss_hist,train_trans_loss_hist,train_rot_loss_hist,train_hitch_loss_hist,train_acc_yaw_loss_hist,train_epoch_loss_history,rmse_train_history,val_total_loss_hist,val_trans_loss_hist,val_rot_loss_hist,val_hitch_loss_hist,val_acc_yaw_loss_hist,val_epoch_loss_history,rmse_val_history
18,2.668539325842696e-07,3.0995255,3.088519,0.001031829,0.0048152385,0.001031829,0.00015317672,[0.01976685 0.01404132 0.2200442  0.5664677  0.2200442 ],0.005718347,0.0032550276,3.341822e-05,0.0022628105,3.341822e-05,0.0056734104,[0.08065031 0.02080495 0.29976442 0.9223265  0.29976442]
19,2.808988764044944e-07,3.465801,3.3439598,0.00035945314,0.11968447,0.00035945314,0.0003453495,[0.02076613 0.01428323 0.22346671 0.4839869  0.22346671],0.038920145,0.0036341469,4.095309e-05,0.03504028,4.095309e-05,0.0010689349,[0.07129087 0.01936917 0.28877968 0.9541049  0.28877968]
20,2.949438202247191e-07,3.3242273,3.3172908,0.00033709675,0.0049140407,0.00033709675,0.00026110816,[0.02010157 0.01348036 0.20966807 0.52172333 0.20966807],0.009229886,0.002523344,4.16385e-05,0.0064567113,4.16385e-05,0.0068775243,[0.09297039 0.02157692 0.2970897  1.302122   0.2970897 ]
21,3.089887640449438e-07,1.5374262,1.4607604,0.002263531,0.063084766,0.002263531,0.00073044957,[0.01741271 0.01199344 0.19605677 0.48291314 0.19605677],0.055032983,0.0003720398,0.00012193351,0.053929344,0.00012193351,0.006480203,[0.0808387  0.02029474 0.33206698 1.0278077  0.33206698]
22,3.2303370786516856e-07,2.9056609,2.8977065,0.00078603264,0.0032380836,0.00078603264,0.00041072318,[0.01582597 0.0114862  0.18553779 0.42858168 0.18553779],0.009474593,0.004204667,1.9283725e-05,0.005154223,1.9283725e-05,0.006376148,[0.09559322 0.0255936  0.4112673  0.9401613  0.4112673 ]
23,3.3707865168539325e-07,3.0350156,3.0182269,0.0004859011,0.013873392,0.0004859011,5.8331174e-05,[0.01625176 0.01144925 0.18886012 0.43028384 0.1888601 ],0.014175313,0.005634386,3.9229213e-05,0.0083055515,3.9229213e-05,0.008291937,[0.0885837  0.01989046 0.27031937 0.9856335  0.27031937]
24,3.51123595505618e-07,0.813006,0.73942375,0.00183449,0.0625753,0.00183449,0.00017387635,[0.01580071 0.01073328 0.18402465 0.40037242 0.18402465],0.018785466,0.003025944,5.488381e-05,0.015430219,5.488381e-05,0.00332881,[0.09946175 0.02242555 0.29879752 0.83397955 0.29879752]
25,3.651685393258427e-07,2.7120073,2.688153,0.0016455901,0.013980529,0.0016455901,0.00013880694,[0.01384236 0.01021584 0.16306992 0.34785998 0.16306992],0.017578848,0.0029853533,5.359164e-05,0.014271944,5.359164e-05,0.0070154564,[0.12080351 0.02188485 0.36018452 0.98514706 0.36018452]
26,3.792134831460674e-07,1.498466,1.486244,0.00027619975,0.010564774,0.00027619975,0.032055773,[0.01404993 0.0101985  0.16735022 0.4475194  0.16735022],0.015890073,0.0037624098,7.817906e-05,0.011658588,7.817906e-05,0.009896729,[0.14996955 0.02198252 0.30013508 1.0457555  0.30013508]
27,3.932584269662922e-07,1.7693033,1.7289163,0.0014575007,0.031642098,0.0014575007,7.06944e-05,[0.01565038 0.0099725  0.1654953  0.2560513  0.1654953 ],0.033763964,0.001563941,1.8856885e-05,0.032086883,1.8856885e-05,0.0064568226,[0.12679073 0.0202385  0.27200398 0.93162185 0.27200398]
28,4.073033707865169e-07,1.5273305,1.4234974,0.00013593213,0.103017576,0.00013593213,8.143006e-05,[0.01155943 0.00901541 0.14591666 0.23335895 0.14591666],0.011401985,0.0005548572,5.784559e-06,0.0108124195,5.784559e-06,0.0057441103,[0.12549965 0.02286934 0.3453239  0.8402607  0.3453239 ]
