,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,resnet18,resnet34,mobilenetv2,inceptionv3,googlenet,densenet121
874,874,874,874,874,874,14.2663145,14.778039,15.406589,13.389809,18.118496,15.481904
875,875,875,875,875,875,14.35104,14.278129,16.027252,13.563997,17.305206,15.205735
876,876,876,876,876,876,13.927552,14.00893,14.756739,13.268142,16.156612,14.956059
877,877,877,877,877,877,13.863129,13.958674,14.064138,13.100766,15.458167,14.770666
878,878,878,878,878,878,13.642918,13.605374,13.531167,12.887825,15.576757,14.770656
879,879,879,879,879,879,13.548892,13.512829,13.553775,12.740771,15.481099,14.461714
880,880,880,880,880,880,13.496132,13.201191,13.69094,12.503365,15.462016,14.181924
881,881,881,881,881,881,13.087685,12.97656,13.6590605,12.386101,15.2520895,14.136309
882,882,882,882,882,882,12.866314,12.80376,13.3296585,12.174265,15.030955,13.849687
883,883,883,883,883,883,12.681677,12.409845,12.922578,12.363085,14.809635,13.686066
884,884,884,884,884,884,12.355037,12.270513,13.168618,12.141442,14.833307,13.549635
885,885,885,885,885,885,12.302899,11.930918,13.075834,12.032254,14.579446,13.20841
886,886,886,886,886,886,12.15894,11.771453,11.93451,11.647859,14.487758,13.167535
887,887,887,887,887,887,11.851714,11.530299,12.032703,11.386565,14.491654,12.930939
888,888,888,888,888,888,11.742667,11.299137,11.76376,11.2789345,14.26836,12.870886
889,889,889,889,889,889,11.553647,11.179809,11.79519,10.992199,13.945792,12.697161
890,890,890,890,890,890,11.436397,11.084371,11.731593,11.247955,14.065779,12.570341
891,891,891,891,891,891,11.259915,10.9234,11.60514,10.478652,14.034222,12.321097
892,892,892,892,892,892,11.3632555,10.717646,11.295894,10.488919,13.975367,12.355191
893,893,893,893,893,893,11.119913,10.717843,11.469139,10.392556,13.882983,11.897387
894,894,894,894,894,894,11.114225,10.470589,11.229675,10.058783,13.56345,11.58893
895,895,895,895,895,895,11.095335,10.246989,11.127339,10.194797,13.30423,11.450172
896,896,896,896,896,896,11.054638,10.121607,10.700118,9.966248,13.012467,11.515155
897,897,897,897,897,897,10.939303,9.96569,10.783683,9.873504,12.991976,11.2585125
898,898,898,898,898,898,10.770656,9.895249,10.530721,9.754572,12.979889,11.149972
899,899,899,899,899,899,10.7655525,9.696266,10.566376,9.448603,12.857709,10.905808
900,900,900,900,900,900,10.509211,9.543198,10.77105,9.6012,12.754772,10.67933
901,901,901,901,901,901,10.248208,9.335119,10.283823,9.42752,12.343428,10.526198
902,902,902,902,902,902,10.014296,9.243351,10.487684,9.073884,12.332005,10.535834
903,903,903,903,903,903,9.913056,9.140913,10.253813,8.886126,12.575461,10.227875
904,904,904,904,904,904,9.729371,8.913535,9.964281,9.129058,12.634612,10.146235
905,905,905,905,905,905,9.554941,8.769578,9.894752,8.881544,12.270861,10.111138
906,906,906,906,906,906,9.384393,8.668351,9.76851,8.755583,11.7466545,9.944659
907,907,907,907,907,907,9.338534,8.3281145,9.460565,8.49681,11.285108,9.906654
908,908,908,908,908,908,9.165986,8.211608,9.490795,8.222948,11.691799,9.939652
909,909,909,909,909,909,9.041675,8.255422,9.243723,8.319697,11.282064,9.61271
910,910,910,910,910,910,9.162333,8.0360565,9.29827,8.084981,10.90659,9.51836
911,911,911,911,911,911,8.971545,8.032347,9.215147,7.9807262,11.731187,9.2646885
912,912,912,912,912,912,8.921962,8.053534,9.105693,7.733261,10.40513,9.015834
913,913,913,913,913,913,8.73727,7.8702703,8.90577,7.3054967,10.170059,8.838075
914,914,914,914,914,914,8.749378,7.834288,9.30582,7.4693775,10.216108,8.573462
915,915,915,915,915,915,8.726132,7.7186837,8.5501995,7.754011,10.13269,8.705887
916,916,916,916,916,916,8.640952,7.50595,8.576617,7.1689835,10.148234,8.5529
917,917,917,917,917,917,8.391499,7.740383,8.063256,7.0970407,9.802458,8.51291
918,918,918,918,918,918,8.228203,7.38799,7.784216,7.2286673,9.793188,8.365373
919,919,919,919,919,919,8.032917,7.288808,8.093065,6.757647,9.747395,8.37748
920,920,920,920,920,920,7.76548,7.2062793,8.478026,6.766768,9.781838,8.1902485
921,921,921,921,921,921,7.772679,7.0943537,7.7011046,6.7487097,9.750708,8.145041
922,922,922,922,922,922,7.371897,6.8840165,7.8483777,6.738492,9.842359,8.0228405
923,923,923,923,923,923,7.2566113,6.7935104,7.6395054,6.737544,9.878745,8.2177925
924,924,924,924,924,924,7.0324154,6.6887693,7.688477,6.952037,9.776731,7.9180603
925,925,925,925,925,925,7.0877423,6.8001666,7.3514485,7.015519,9.698696,7.995706
926,926,926,926,926,926,7.0001197,6.694605,7.265546,6.669911,9.648434,7.673811
927,927,927,927,927,927,6.9055734,6.707205,7.2554345,6.694975,9.612042,7.5897245
928,928,928,928,928,928,6.688772,6.586854,7.318491,6.5247583,9.506509,7.23854
929,929,929,929,929,929,6.425423,6.599453,7.172365,5.9304333,9.394449,7.219431
930,930,930,930,930,930,6.33117,6.502256,6.8573623,6.2429037,9.369169,7.435099
931,931,931,931,931,931,6.2264156,6.476156,6.327443,6.1489964,9.211487,6.985785
932,932,932,932,932,932,6.070305,6.2720375,6.2303576,5.8775167,9.166024,6.7750883
933,933,933,933,933,933,6.089949,6.282618,6.1184697,6.4071627,9.126176,6.733854
934,934,934,934,934,934,5.9417863,6.4415746,6.1427636,5.8344216,9.208146,6.8552766
935,935,935,935,935,935,5.907201,6.1785345,6.0973964,5.7020097,9.219683,6.6006675
936,936,936,936,936,936,5.701638,6.162888,5.869032,5.923435,9.095854,6.49677
937,937,937,937,937,937,5.7485967,6.171063,5.8854713,5.819573,9.126799,6.5195804
938,938,938,938,938,938,5.3360415,5.9776254,5.752557,5.5305347,8.906916,6.3357534
939,939,939,939,939,939,5.454828,5.8890796,5.670516,4.83285,9.246436,6.2228956
940,940,940,940,940,940,5.485012,6.040883,6.0326295,5.407437,8.93528,6.346975
941,941,941,941,941,941,5.252141,5.9037848,5.1651707,5.3002944,9.206326,6.1334596
942,942,942,942,942,942,5.0489397,5.718972,5.460357,5.2789097,8.982086,5.8934364
943,943,943,943,943,943,5.09364,5.62117,5.090191,5.18858,8.818416,5.7731066
944,944,944,944,944,944,5.069557,5.544785,5.2792563,5.0522046,8.70906,5.890466
945,945,945,945,945,945,4.8799,5.6139145,5.1054554,5.260599,8.921817,6.125235
946,946,946,946,946,946,4.869672,5.612592,4.249445,5.63484,8.658422,5.7664003
947,947,947,947,947,947,4.865244,5.4892464,4.8664355,5.072009,8.600066,6.0528812
948,948,948,948,948,948,4.6642337,5.100026,4.7794476,5.087639,10.478195,5.1592255
949,949,949,949,949,949,4.8165812,5.1435046,4.836354,5.1088476,8.556983,5.723667
950,950,950,950,950,950,4.622069,5.083934,4.6799088,5.0924387,8.381207,5.455188
951,951,951,951,951,951,4.6848946,5.0721383,4.7179365,5.0802755,8.279644,5.476465
952,952,952,952,952,952,4.5113087,5.0268364,4.2859054,5.2616735,8.104633,5.4558845
953,953,953,953,953,953,4.4117913,5.014579,4.2638655,5.2463317,8.061587,5.33545
954,954,954,954,954,954,4.075158,5.0000973,3.9741645,5.04872,9.718905,5.222332
955,955,955,955,955,955,3.940671,4.924313,3.9306653,4.9020205,7.8301916,5.0529637
956,956,956,956,956,956,4.1393485,4.9134107,3.836479,4.8069534,7.859523,5.190274
957,957,957,957,957,957,4.141414,4.8253617,3.7466936,4.8178115,7.827475,4.842303
958,958,958,958,958,958,4.128008,4.7278004,3.345788,4.920302,7.833396,4.8011875
959,959,959,959,959,959,4.0874114,4.702503,3.5328903,4.9068613,7.770992,4.92272
960,960,960,960,960,960,4.1398296,4.7012496,3.1558661,4.840881,8.587526,4.8963194
961,961,961,961,961,961,4.0044217,4.6786556,3.3162804,4.468078,8.042441,4.5850754
962,962,962,962,962,962,3.9741764,4.626499,3.0726416,4.9044747,8.259917,4.6139593
963,963,963,963,963,963,3.9571211,4.551519,2.95378,4.5989976,8.248983,4.573049
964,964,964,964,964,964,3.7828035,4.6401896,2.9312131,4.6585464,8.120383,4.649836
965,965,965,965,965,965,3.780753,4.4561357,2.869436,4.435591,8.112591,4.6410174
966,966,966,966,966,966,3.8181715,4.380702,2.8149734,4.8409534,8.051628,4.540909
967,967,967,967,967,967,3.8517513,4.3925314,2.8358603,4.8303437,8.044066,4.401463
968,968,968,968,968,968,3.714418,4.5138593,2.9260871,4.6446977,8.31139,4.480202
969,969,969,969,969,969,3.6270356,4.3578143,2.6963713,4.5474205,8.102576,4.1500683
970,970,970,970,970,970,3.6698728,4.211676,2.6548412,4.568564,7.868676,4.437056
971,971,971,971,971,971,3.7144454,4.354009,2.7367866,4.5552545,7.909299,4.388336
972,972,972,972,972,972,3.7381008,4.1420336,2.7255206,4.4541125,7.785484,4.2593274
973,973,973,973,973,973,3.6014092,4.18086,2.857178,4.5958567,7.8005075,4.123244
974,974,974,974,974,974,3.6010685,4.0212545,2.717723,4.3745694,7.82497,4.1112647
975,975,975,975,975,975,3.635914,3.973983,2.6813693,4.5827684,7.842998,4.183916
976,976,976,976,976,976,3.5264115,3.9974337,2.8185656,4.411505,8.52408,4.0451
977,977,977,977,977,977,3.4020522,4.003604,2.6698833,4.7003803,7.598971,4.032528
978,978,978,978,978,978,3.3278277,3.964198,2.6507597,4.70998,7.473285,3.8992302
979,979,979,979,979,979,3.3968809,3.9379728,2.461801,4.49504,7.5121164,3.9439008
980,980,980,980,980,980,3.3528986,3.930089,2.5083547,4.2946496,7.385916,4.09165
981,981,981,981,981,981,3.2828467,3.8861818,2.4653187,4.5867457,7.4662023,3.8273876
982,982,982,982,982,982,3.250273,3.82081,2.4931772,4.4269376,7.055079,3.828968
983,983,983,983,983,983,3.115261,3.7232482,2.3910315,4.357521,6.9702864,3.6863883
984,984,984,984,984,984,3.2081704,3.9680533,2.8013024,4.1645575,6.999459,3.9382672
985,985,985,985,985,985,3.093927,3.8579605,2.7605624,4.4324875,6.424114,3.6449208
986,986,986,986,986,986,3.047684,3.7168128,2.5180273,4.3785963,6.185573,3.5153258
987,987,987,987,987,987,3.1460285,3.7895176,2.610613,4.395306,5.938266,3.6951568
988,988,988,988,988,988,3.045997,3.5590663,2.2859917,4.335898,5.644805,3.5444064
989,989,989,989,989,989,2.7916763,3.7624645,2.5197506,4.011907,6.012518,3.5486817
990,990,990,990,990,990,2.835588,3.545691,2.7939918,4.0413465,5.2650886,3.4090223
991,991,991,991,991,991,2.9372847,3.5218709,2.4439003,3.909609,5.091739,3.3607612
992,992,992,992,992,992,2.8986945,3.4373326,2.4485564,3.996612,4.9253054,3.300821
993,993,993,993,993,993,2.8672953,3.4127035,2.3028226,3.7133183,4.7149987,3.2454321
994,994,994,994,994,994,2.8555238,3.5058873,2.4034657,3.7458856,4.605408,3.3430867
995,995,995,995,995,995,2.6690128,3.5130143,2.2784696,3.7499614,4.267668,3.3548465
996,996,996,996,996,996,2.785807,3.3751888,2.2263765,3.7578428,4.5322375,3.1787434
997,997,997,997,997,997,2.5569093,3.428013,2.3395553,3.7068055,4.1899133,3.1668644
