10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
2.7650504,-6.8479385,2.8123934,-2.7890804,-1.0983644,1.8176755,1.4837663,3.5466301
0.3206509,-2.241218,5.0939207,-0.9974193,1.197414,0.50778013,1.0330558,2.616741
6.2860417,3.5407388,1.3649979,-2.8493063,-1.0623419,0.74833256,1.7182535,6.4048014
2.3369632,-10.316972,6.767521,-1.6053727,0.70289814,12.444784,1.2613139,2.8981993
-0.446355,-3.6787858,1.9489193,-2.6843657,3.9823756,3.8800185,-1.6400888,3.0915124
3.9266427,-0.63963693,0.7378926,0.3501001,-1.403819,1.1273346,-0.24863936,2.8310347
-0.44619352,-1.2532667,0.55221564,0.7977046,4.232646,1.1515988,-2.0473013,2.7764719
1.0662822,11.370348,1.7113926,3.1540446,-1.1399858,0.34063688,1.6137892,2.2538087
4.441279,4.311928,2.111592,-2.7097392,-1.0600965,0.8619613,-2.1075778,3.8527012
3.2352512,-12.263211,1.3621957,3.3001628,1.3916886,2.5115082,0.48834142,4.219001
2.090521,-7.020839,1.6552024,-1.2653445,0.3015614,3.5442362,-1.051873,3.2802665
-2.4692311,-5.123614,0.80047596,1.4175016,1.4721004,-1.1021637,0.8572775,1.788946
2.658791,-4.048263,5.710668,4.3795505,-0.21769348,2.7248988,-2.068492,3.9491265
8.129996,2.3673763,3.284164,0.9534995,4.5825715,0.8305595,-1.5381926,2.71639
4.090261,-4.082168,1.6362861,3.995699,-0.19595641,0.0094444435,-0.11384559,6.0107145
1.0803202,5.4853287,2.597548,-0.5175866,-0.8767896,4.8433247,0.8178092,6.580959
5.3132405,-1.8594265,0.8038782,2.3905344,-1.4592596,-0.80538684,0.65050036,5.9173512
5.3818855,8.1846895,6.6992183,-0.48771477,-0.21479407,8.671886,0.1909994,2.6158257
-7.099223,0.48503307,1.9762878,0.016597359,-0.19031979,1.281941,-1.7767165,3.1563942
1.8828607,2.2309852,1.7208105,4.1601887,-2.8391745,0.8403523,-2.318084,0.91848963
-2.5829797,-3.8107767,4.223243,-0.28804442,-2.1328938,0.8653473,-2.1503243,3.9097075
1.1578501,-3.7660756,3.1786315,5.9015365,-0.18431605,0.9880517,-1.6335353,1.9542707
5.860393,-4.9675555,0.5270908,-2.8939877,-0.5812508,2.9493046,-1.3954554,2.4999003
1.6276549,2.8449414,2.5634313,1.8295822,-1.5799217,-0.6571034,1.4542394,1.8087091
4.6948504,3.0285642,2.6371095,-2.1261337,-2.201177,3.179388,3.667241,5.835966
5.438111,5.3936977,1.3226695,-1.9706306,-1.4991684,2.2762458,-2.178581,2.3310921
0.6495703,-0.13756181,3.713309,-0.66541237,1.3045985,-0.5506857,-2.523765,1.1085908
1.2359619,0.18366249,5.8569126,2.7034101,-1.620435,1.1369873,-0.97661793,3.604137
-9.025615,-2.8613083,9.872743,-1.1523058,-0.8150584,1.7194129,-2.312123,2.6958482
-2.4079638,-3.8500464,0.801065,3.36214,0.17462403,0.84679484,1.3983958,5.2556286
-4.5213604,-12.784211,8.301419,-0.43946972,4.2028046,0.5275023,-2.5751486,3.1625874
1.8278484,4.7393565,0.76738197,6.744522,-0.014585868,1.9862684,0.9217511,4.435494
4.0264535,1.5448381,1.7683136,0.49714723,0.415325,3.312324,0.42533636,3.8853734
9.331955,8.314567,1.3345164,0.20918137,-0.5705598,0.37612313,3.1668034,6.057568
1.9443618,9.158077,2.5888107,4.726389,-1.1197445,1.3376259,1.4745524,2.4355361
5.4538236,8.398963,0.10205668,-1.7518939,-0.44321436,0.13482451,3.1863,2.448095
4.14816,-4.377429,2.056102,3.0845277,0.012808312,-0.023611963,0.68332624,3.7855127
-1.2649083,-0.52676636,0.7495372,6.3201556,-2.4738243,-0.6803756,-0.38581005,5.685688
-2.150846,2.8902884,0.9660585,5.7254972,-0.37197208,2.107511,-1.1880499,5.406327
8.106034,-1.3106304,9.302159,-3.0536604,1.8061546,5.551205,-0.7551867,2.8996303
3.791061,1.2160711,8.443159,-1.7584108,-0.57024735,1.6906903,0.77170545,1.5591272
1.4790082,-1.0488623,8.268984,-0.78639376,-0.43332085,0.043395605,0.80692536,3.1191525
4.792154,-0.32479212,2.8705645,0.7639515,-2.3396027,1.1500945,3.616445,2.9291368
4.6277575,8.379905,1.7945313,-3.0368419,4.4227524,0.12310732,-2.3002846,1.8998853
5.231286,-2.936316,0.42606205,2.7018032,-0.47715527,1.7674633,-2.2644672,4.1668043
7.9986386,0.06494827,2.4033198,2.6660993,-2.2034035,0.5887264,1.0450155,3.4814053
1.8704045,14.675391,1.8531258,2.4380608,-0.33395866,2.3651185,-0.6643793,1.9521909
3.274977,-1.0614152,2.7036858,-0.9149909,4.402738,14.050208,-1.9061725,1.7652725
3.8612704,1.3745593,6.7443137,1.4156523,0.45691574,-0.7739406,1.3153783,6.5025754
1.807526,-2.047641,2.452538,-0.059687313,0.92753965,0.66789,1.215695,2.5258038
3.552587,1.0446748,5.154693,-0.8782342,-1.3071103,1.9869156,3.672654,2.5061464
-1.5721589,6.384828,3.7393508,3.3235254,1.2630539,2.6854014,1.3958584,2.0319812
-6.3144364,-7.270881,3.598176,-0.5055142,0.21329142,8.144634,0.029243452,3.7747242
6.0844517,-5.4017386,3.7055993,4.3962145,-2.6951396,2.5053337,0.2789688,5.585875
2.164848,6.208442,3.2845619,0.32535008,-0.76394635,2.03485,2.0514302,1.6463863
4.432097,-6.8274198,2.0280418,1.747141,0.0007342453,0.08693635,-0.26999053,2.867286
3.0397708,2.593532,2.2783546,-3.0381842,-0.96270484,-0.6732039,0.028218925,2.4724567
3.9663482,-7.2226615,0.45717868,-2.5082195,4.356955,0.79836196,-1.4824378,3.690187
1.8729402,-1.5424867,-0.31979457,1.4899834,-0.84055203,7.8764954,0.013096887,2.3177307
11.378109,-3.6835213,3.8427684,0.44208398,-0.19392101,-0.3853968,1.2800833,1.7612427
