10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
-0.6183884,-0.1515986,-18.545881,-2.3265169,-14.306716,0.5460958,-2.7233362,-4.9779167
-5.9245014,-0.4839859,-13.783228,2.4867215,-0.7874388,-2.2208445,-36.095467,-3.6478877
-0.6422546,1.2090619,-5.15937,-0.28525087,-25.685152,-1.0113051,-35.187244,2.0874934
-4.2358494,-2.1912367,-3.4728608,7.8441935,-25.720201,-1.6979884,0.9462236,16.788221
-11.023586,2.2120497,-18.092281,1.3142829,-1.6714889,2.6939425,-1.1020886,2.9397337
-5.128767,-1.3393625,-13.269157,-2.4438474,-20.839655,-1.8421668,0.7848194,-3.1856205
2.2601295,1.2599534,-13.9243555,8.491423,1.6915919,-1.2495147,-34.906822,-3.1746614
-3.0942016,-1.259385,-15.132972,5.6680474,-12.920372,6.083362,-30.873775,5.769689
-5.1470666,0.91220886,-16.155176,1.5480392,-0.2877183,2.963976,-20.559872,14.258542
-7.1460605,-1.0649406,-13.478204,2.1964793,-23.416842,-1.4633884,-34.697323,15.082594
-10.098336,2.0183156,-11.545193,3.572619,-23.377874,-7.672001,-1.0402753,2.832691
-3.1648383,1.3030916,-14.052757,1.0889592,-11.952493,-2.442279,-0.04525683,5.1141415
-3.0554981,0.4553435,-11.879312,2.1206386,-17.327703,2.5692403,-15.256548,1.1336986
-2.2470973,3.7131891,-13.517654,3.301171,-5.949634,0.73582476,-18.820538,1.9359043
-2.407226,-1.2288663,-3.0285373,1.314965,0.11401463,-1.9270883,-31.903946,14.960367
-3.8244307,-0.5476736,-12.483531,2.0572417,-27.385515,-1.6742073,-35.589592,-4.295451
-1.9677039,-1.2432084,-11.277524,1.668738,-1.2766067,1.3870798,-36.131878,8.818501
-3.184412,1.0334435,-2.6399891,3.9466624,-20.781887,-2.3787856,-24.995838,-3.5847461
-8.460851,1.4179387,-10.624407,0.60240304,-1.9508829,-0.8681904,-41.18732,-3.0364869
