10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
0.68341845,0.052031096,-1.2523185,0.5244723,-0.5560405,-0.30649447,-0.77384675,-0.10654753
-3.8472383,0.14974122,0.508003,0.093343064,-1.2097716,0.029818896,-3.106807,-0.6982468
-0.26341844,-0.4423051,-0.73419154,0.45810163,-3.038809,0.95513874,-1.9917958,1.7046853
0.18126638,-0.79911864,-0.15810008,-0.85514474,-0.5343581,1.3594347,-1.6605316,1.5941627
0.25393403,0.52745837,0.77947223,0.26962,-0.86316,0.6429018,-1.5804647,2.6407592
1.033021,-0.073183335,0.84124106,0.23499776,-0.8624753,2.3808877,-3.1505919,-0.05249
-0.7572581,-0.52388614,1.1553845,-0.1834862,1.0887662,2.291284,-0.6144438,-0.5839709
-0.5122834,-0.19883317,-5.4896526,-0.11809567,-4.531974,-0.843291,-0.04858313,0.92572963
-0.18496664,-0.39720535,-0.575767,-0.33662584,-2.767198,0.93328893,-3.66608,1.6044319
-6.0520973,0.5049646,-2.3325086,0.2840778,-1.0499042,2.1883738,-1.207492,-0.5341549
0.27643993,-1.2053897,0.7780695,0.4818664,-0.6508538,0.20195161,-3.6298869,0.25714636
0.0017720071,3.8842711,0.15702091,0.11797102,-4.9450345,1.5090072,-3.662221,1.0758742
-0.4835368,0.50522393,-1.3878534,-0.800972,-0.77493614,0.70569855,-2.7813485,1.7191243
0.18342547,0.29482526,0.19065277,-0.20201649,-0.10049769,1.7290213,-4.659565,-0.43118298
0.044735175,0.0040891487,-1.5478147,-0.732484,-4.1643167,1.9150808,-0.32347775,-0.055300623
-0.3683841,-0.10784585,-0.30884406,-1.1787864,-2.897933,-0.83521765,1.8760275,0.68798786
0.13038553,3.7874832,0.28106996,-0.18765602,-1.0844,0.59005487,-3.3454163,0.024455491
-0.9134566,2.2808537,1.0640273,0.40831894,4.5682025,0.72806054,-0.8176419,1.6146088
-0.5276543,-1.0305257,0.25806844,0.3741569,-3.6316319,2.0718508,-1.5519247,0.37950236
-0.021058753,0.8130693,-1.307083,-0.043236803,-0.5083026,-0.65425014,-1.0249962,0.06716125
-0.913913,0.15724455,0.68349016,-0.36268643,-0.73631144,1.1229258,-3.2299519,-0.27558103
1.1855856,0.19560881,0.92227185,0.22436316,-0.14165983,1.7110306,-3.1558614,1.1546093
0.7316618,1.1172191,1.0647812,0.13034561,-0.5559449,1.9587821,-1.0019546,2.210372
1.1483345,1.2308697,-0.58530533,-0.79138494,0.8380266,-0.6522335,-2.0258272,0.40949032
1.3136741,4.0712104,1.5436525,0.38204318,-0.3563446,-0.38388565,-0.79665273,0.4162727
0.41345236,2.0348418,2.1877384,-0.24193382,-2.4251046,0.75532496,-0.7332344,-0.25327706
-0.5407537,-0.2712158,-0.6492317,-0.4331441,-0.44936323,1.6368923,-1.5101035,0.7103157
0.837928,-0.18504846,1.1321448,-0.7150337,-4.9119267,-0.06446503,-2.2465482,0.45662886
-0.46078855,0.4867553,-3.9822102,0.040787324,-0.8885495,-0.86846876,-3.0225737,0.21987744
-4.5664682,0.22738509,-2.1143568,-0.59500676,-0.50520855,2.1204116,-2.4253626,1.4800746
-0.01571413,-0.22078927,-0.64375895,-0.366414,1.5119852,0.6973623,-0.71284634,1.02947
0.79887253,-1.0338161,-2.6134026,0.14989361,-0.34223002,0.93922096,-1.2726554,-0.5842168
-0.1461447,-0.3206224,-0.64825153,0.15628326,0.60139984,0.4671149,-1.1029629,0.6850338
1.0170463,0.66049844,-2.2424738,0.0008469434,-1.5724,1.4237273,-2.5746977,-0.38517824
1.0634681,-0.4404208,0.23862801,-0.72276545,-1.3140874,0.6952176,-2.958411,0.041452415
1.1263417,0.35384646,-1.665755,0.30714163,1.1955819,2.282591,-1.3201252,-0.09826251
-0.5275292,0.18420336,0.9855621,-2.2459207,-4.5667257,-0.34725022,-2.7610116,1.6772792
-0.23771149,2.0934777,-0.24825004,-0.5750609,-6.2597194,0.22365795,-1.5622008,1.5903105
0.13010101,-0.14414547,0.7832177,-0.60094565,-1.783878,1.2437706,-2.3500562,0.16417725
0.9319195,0.7656053,1.0993402,-0.46878916,-0.7533254,-0.094920844,-0.22555332,1.3609868
0.17929074,0.24956603,0.74547327,-0.822908,-0.5271113,-0.32950538,-3.8632572,1.2111734
-0.2946902,-0.02447891,0.17878702,0.33941427,-3.8244429,1.8257521,-2.2803917,-0.39448437
-0.27833617,3.08168,-2.3112094,0.19578394,-0.20735258,0.03860935,1.5434724,0.5182816
-0.22903587,1.0684085,-0.61036956,-0.19396627,-0.4091437,0.6847708,-0.3018636,0.17690189
-0.4287666,0.91985226,-0.36165848,-0.41571945,-0.5881168,-0.37474513,-1.9034097,0.8623967
-0.25712076,0.15836348,-0.86421186,0.08580425,-4.8307943,-0.009768877,-2.288588,1.6465844
-0.17715119,-1.0044651,0.82929593,-0.7844967,0.87518966,-0.13481598,-1.6232969,0.078075886
-0.70813197,0.16546196,-0.7586368,-0.7348037,-1.126807,1.9316047,-2.2252345,-0.21880168
0.74785787,-0.12652327,0.9509826,-0.8348719,0.79117835,-0.19600593,-2.0891054,1.4486557
0.25980863,0.88427424,1.0782785,-0.37538633,-2.2516434,0.67441624,-1.4789442,1.6480597
3.918661,0.06840135,-5.045411,-0.62887853,-1.7340125,1.3349109,-3.2944937,2.185312
0.27220267,0.27378896,0.92935133,-1.9965461,-2.007698,0.59304994,-0.6786168,0.7500367
-0.042322196,1.0003656,1.1962435,-0.07386166,-1.9698418,1.0592718,-0.52805555,0.7296486
-0.19437352,0.51865804,0.013277033,-0.1841803,-2.480564,0.3104355,-0.75609165,1.36641
1.4403288,-0.12637942,1.3640083,-0.56044775,-0.43225703,1.5479513,1.0985539,0.58332205
0.24316967,0.7481456,-1.9298049,0.22033848,-4.0568266,0.5856443,-3.1780732,-0.16945699
0.10824206,1.1440219,0.26652932,-0.013869552,-0.90490437,-0.31005812,-3.4198515,1.603701
-0.6920019,0.49683812,0.7181286,0.7497122,-1.0044937,0.4276364,-3.0818837,1.0897464
0.056451082,0.81363237,0.47486034,-0.69997823,-0.12611943,1.8166765,1.9466858,-0.09330038
1.1501215,-0.33300453,-2.6487386,-0.61120456,-2.9385452,1.895975,-2.072952,0.33608967
-0.29804254,4.15745,-0.7875976,-0.9244396,3.5593889,0.31865734,1.28482,1.384387
