10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
0.6753443,-0.23371625,0.119096294,-0.07412804,-0.4857289,1.5571942,-0.9290457,-0.26193774
0.80793023,-1.24733,0.33369228,-0.477367,0.377899,0.27135146,-0.45476764,-0.6832682
1.470938,-0.65855354,-0.003835151,0.26462883,1.0061619,0.7249323,-0.4191755,1.8096039
-0.19543336,-0.74687433,-0.8898908,-0.95223075,-0.57229125,0.72360045,-0.3483806,0.119186796
1.5902468,-0.3220306,-0.80188805,0.37475538,-1.1347591,1.1249458,-0.78429693,-1.0871543
0.9795327,0.36374763,-0.687549,0.15249933,0.64439416,1.104853,-0.44067353,0.56792676
-0.073904134,0.59980744,0.31187838,-0.5664839,-0.42014882,-1.2757802,0.17917635,2.309775
0.1378076,0.05831786,1.403614,0.12268556,-0.79355526,2.046386,0.15011047,-0.026378188
0.3280577,0.19723451,0.8110952,-0.8341897,-0.20368306,1.8370287,-1.2002794,-0.37101245
-0.12589116,0.15456045,0.6172476,-0.008288434,-0.17697702,0.60919136,-0.48081455,0.14569134
1.5613889,-0.5408946,-0.17685066,-0.84366494,-0.68466324,1.5662272,-0.42933884,-1.0762978
-0.6568234,0.2462481,1.1880003,-1.149864,-0.6188185,-2.5370412,-0.21045178,-2.2437956
0.38339216,-0.19981973,0.4685467,-2.202116,-1.162353,0.5592712,-0.41332546,1.6881802
-0.35967433,-0.46114275,-0.66760826,0.4488783,0.48454213,0.4967989,-0.49905458,0.4134006
-0.024204055,-0.44900593,0.11190752,-2.656858,0.3067694,0.35062093,-2.030366,0.32562584
0.77388686,0.115089506,0.57229555,0.5418081,-0.45565042,0.5080619,-0.37886375,1.2019972
-0.78886586,0.102729455,-0.61166734,1.2503122,-1.1223212,0.76797616,0.14846781,-0.22679983
-0.9917571,-0.589785,-0.10025522,-0.77413017,0.4729274,-1.6563822,-0.30424392,1.8216012
