,lr_history,train_total_loss_history,train_epoch_loss_history,rmse_train_history,val_total_loss_history,val_epoch_loss_history,rmse_val_history
20195,4.006523494690771e-05,0.00048113408,,,,,
20196,4.0060430136025755e-05,0.0020165134,,,,,
20197,4.0055625420705176e-05,0.0005799101,,,,,
20198,4.005082080099215e-05,0.00055685017,,,,,
20199,4.0046016276932854e-05,0.012316002,,,,,
20200,4.004121184857351e-05,0.0008307503,,,,,
20201,4.003640751596029e-05,0.0005942933,,,,,
20202,4.0031603279139396e-05,0.00018041082,,,,,
20203,4.0026799138156994e-05,0.0012430046,,,,,
20204,4.0021995093059306e-05,0.0026616086,,,,,
20205,4.001719114389248e-05,0.0006491623,,,,,
20206,4.0012387290702745e-05,0.007875099,,,,,
20207,4.000758353353626e-05,0.0031260955,,,,,
20208,4.000277987243921e-05,0.0034265083,,,,,
20209,3.9997976307457774e-05,0.0047271117,,,,,
20210,3.999317283863817e-05,0.0005643817,,,,,
20211,3.998836946602653e-05,0.0030014457,,,,,
20212,3.998356618966906e-05,0.0045991433,,,,,
20213,3.997876300961194e-05,0.0015484579,,,,,
20214,3.997395992590136e-05,0.001791909,,,,,
20215,3.996915693858347e-05,0.0038369924,,,,,
20216,3.9964354047704456e-05,0.00019862922,,,,,
20217,3.995955125331052e-05,0.0010752234,,,,,
20218,3.995474855544781e-05,0.00438754,,,,,
20219,3.9949945954162495e-05,0.011769086,,,,,
20220,3.9945143449500764e-05,0.00028421087,,,,,
20221,3.9940341041508795e-05,0.021829335,,,,,
20222,3.993553873023276e-05,0.0024818683,,,,,
20223,3.99307365157188e-05,0.0130051235,,,,,
20224,3.9925934398013114e-05,0.010529298,,,,,
20225,3.992113237716186e-05,0.020858422,,,,,
20226,3.991633045321121e-05,0.026147414,,,,,
20227,3.9911528626207333e-05,0.011924008,,,,,
20228,3.990672689619637e-05,0.02774202,,,,,
20229,3.9901925263224514e-05,0.0047514974,,,,,
20230,3.989712372733793e-05,0.020289041,,,,,
20231,3.9892322288582774e-05,0.010144715,,,,,
20232,3.988752094700519e-05,0.0020074379,,,,,
20233,3.9882719702651366e-05,0.111446515,,,,,
20234,3.987791855556746e-05,0.010887282,,,,,
20235,3.9873117505799615e-05,0.05702777,,,,,
20236,3.986831655339399e-05,0.0073989113,,,,,
20237,3.9863515698396754e-05,0.0037279534,,,,,
20238,3.985871494085407e-05,0.016243257,,,,,
20239,3.985391428081206e-05,0.008409449,,,,,
20240,3.984911371831691e-05,0.0011304978,,,,,
20241,3.984431325341478e-05,0.032533854,,,,,
20242,3.98395128861518e-05,0.009021399,,,,,
20243,3.983471261657412e-05,0.0019385739,,,,,
20244,3.9829912444727916e-05,0.0022145042,,,,,
20245,3.9825112370659306e-05,0.00619511,,,,,
20246,3.982031239441447e-05,0.0075343074,,,,,
20247,3.981551251603954e-05,0.02305329,,,,,
20248,3.9810712735580665e-05,0.00700891,,,,,
20249,3.980591305308398e-05,0.0028103376,,,,,
20250,3.9801113468595665e-05,0.037688702,,,,,
20251,3.9796313982161834e-05,0.028133279,,,,,
20252,3.979151459382863e-05,0.007773657,,,,,
20253,3.97867153036422e-05,0.0053162063,,,,,
20254,3.978191611164871e-05,0.005768451,,,,,
20255,3.977711701789426e-05,0.0013036921,,,,,
20256,3.9772318022425e-05,0.0063347355,,,,,
20257,3.976751912528708e-05,0.005550004,,,,,
20258,3.976272032652667e-05,0.002076755,,,,,
20259,3.975792162618983e-05,0.0006513663,,,,,
20260,3.975312302432275e-05,0.0024122924,,,,,
20261,3.974832452097156e-05,0.003698815,,,,,
20262,3.974352611618239e-05,0.0036868334,,,,,
20263,3.973872781000135e-05,0.0021245428,,,,,
20264,3.97339296024746e-05,0.0009367054,,,,,
20265,3.972913149364828e-05,0.0018586768,,,,,
20266,3.972433348356849e-05,0.0017044315,,,,,
20267,3.971953557228137e-05,0.004782404,,,,,
20268,3.9714737759833056e-05,0.0028376388,,,,,
20269,3.9709940046269656e-05,0.00096244086,,,,,
20270,3.970514243163732e-05,0.0002931116,,,,,
20271,3.9700344915982165e-05,0.0030367672,,,,,
20272,3.9695547499350305e-05,0.0007669049,,,,,
20273,3.969075018178787e-05,0.016692124,,,,,
20274,3.9685952963341e-05,0.0017317085,,,,,
20275,3.9681155844055795e-05,8.4365856e-05,,,,,
20276,3.9676358823978374e-05,0.01200858,,,,,
20277,3.967156190315486e-05,0.002304221,,,,,
20278,3.96667650816314e-05,0.0012790434,,,,,
20279,3.966196835945407e-05,0.0091466205,,,,,
20280,3.965717173666901e-05,0.00088103843,,,,,
20281,3.965237521332234e-05,0.0010366765,,,,,
20282,3.964757878946016e-05,0.0065734796,,,,,
20283,3.964278246512858e-05,0.0016361604,,,,,
20284,3.963798624037373e-05,0.004562109,,,,,
20285,3.963319011524172e-05,0.0014780684,,,,,
20286,3.962839408977865e-05,0.0010081857,,,,,
20287,3.9623598164030626e-05,0.023702648,,,,,
20288,3.961880233804378e-05,0.00062083756,,,,,
20289,3.96140066118642e-05,0.0017649926,,,,,
20290,3.960921098553801e-05,0.000108485656,,,,,
20291,3.960441545911129e-05,0.00048442843,,,,,
20292,3.959962003263018e-05,0.0021297974,,,,,
20293,3.9594824706140754e-05,0.0005752617,,,,,
20294,3.9590029479689135e-05,0.0010962571,,,,,
20295,3.9585234353321425e-05,0.0013965528,,,,,
20296,3.95804393270837e-05,0.015760342,,,,,
20297,3.9575644401022085e-05,0.009992947,,,,,
20298,3.9570849575182695e-05,0.005121923,,,,,
20299,3.956605484961158e-05,0.012213055,,,,,
20300,3.956126022435487e-05,0.008626614,,,,,
20301,3.9556465699458656e-05,0.005771241,,,,,
20302,3.955167127496905e-05,0.00077375927,,,,,
20303,3.9546876950932116e-05,0.0043998808,,,,,
20304,3.9542082727393954e-05,0.0018658476,,,,,
20305,3.953728860440069e-05,0.002526785,,,,,
20306,3.953249458199838e-05,0.00013024981,,,,,
20307,3.9527700660233123e-05,0.0045867255,,,,,
20308,3.952290683915101e-05,0.0013148368,,,,,
20309,3.9518113118798145e-05,0.0018237513,,,,,
20310,3.9513319499220604e-05,0.0011221102,,,,,
20311,3.950852598046446e-05,0.00061083183,,,,,
20312,3.9503732562575824e-05,0.0010624237,,,,,
20313,3.949893924560076e-05,0.004200552,,,,,
20314,3.949414602958537e-05,0.008286957,,,,,
20315,3.9489352914575724e-05,0.03918782,,,,,
20316,3.9484559900617904e-05,0.00083301245,,,,,
20317,3.9479766987757986e-05,0.0012730509,,,,,
20318,3.9474974176042076e-05,0.0045578796,,,,,
20319,3.9470181465516245e-05,0.0020631088,,,,,
20320,3.9465388856226545e-05,0.00145004,,,,,
20321,3.946059634821907e-05,0.0021030975,,,,,
20322,3.945580394153992e-05,0.0016378665,,,,,
20323,3.9451011636235126e-05,0.00061240303,,,,,
20324,3.9446219432350784e-05,0.00047011263,,,,,
20325,3.944142732993298e-05,0.007951436,,,,,
20326,3.943663532902778e-05,0.0024943426,,,,,
20327,3.943184342968123e-05,0.00012730656,,,,,
20328,3.942705163193942e-05,0.0026440122,,,,,
20329,3.942225993584843e-05,0.0015934244,,,,,
20330,3.941746834145432e-05,0.0083966125,,,,,
20331,3.941267684880315e-05,0.0016437557,,,,,
20332,3.9407885457940995e-05,0.0007824178,,,,,
20333,3.9403094168913914e-05,0.0011318548,,,,,
20334,3.939830298176798e-05,0.0010481053,,,,,
20335,3.939351189654924e-05,0.00082761276,,,,,
20336,3.938872091330378e-05,0.00054623606,,,,,
20337,3.9383930032077635e-05,0.0019134597,,,,,
20338,3.93791392529169e-05,0.00079625065,,,,,
20339,3.937434857586761e-05,0.0017280685,,,,,
20340,3.9369558000975824e-05,0.0069333045,,,,,
20341,3.93647675282876e-05,0.0012805073,,,,,
20342,3.935997715784902e-05,0.009784238,,,,,
20343,3.93551868897061e-05,0.0001976473,,,,,
20344,3.9350396723904915e-05,0.002047607,,,,,
20345,3.934560666049151e-05,0.007459477,,,,,
20346,3.934081669951198e-05,0.013362271,,,,,
20347,3.9336026841012314e-05,0.0031837807,,,,,
20348,3.93312370850386e-05,0.00010920854,,,,,
20349,3.932644743163688e-05,0.0016140991,,,,,
20350,3.9321657880853207e-05,0.011326699,,,,,
20351,3.931686843273361e-05,0.0043981536,,,,,
20352,3.9312079087324145e-05,0.0033696897,,,,,
20353,3.930728984467088e-05,0.0010321188,,,,,
20354,3.930250070481984e-05,0.0027909658,,,,,
20355,3.9297711667817064e-05,0.0033921185,,,,,
20356,3.929292273370861e-05,0.006448827,,,,,
20357,3.9288133902540505e-05,0.0006104661,,,,,
20358,3.9283345174358805e-05,0.0020338593,,,,,
20359,3.927855654920954e-05,0.0026996396,,,,,
20360,3.927376802713875e-05,9.3640054e-05,,,,,
20361,3.926897960819246e-05,0.003251513,,,,,
20362,3.9264191292416744e-05,0.0020607007,,,,,
20363,3.925940307985761e-05,0.003593494,,,,,
20364,3.925461497056109e-05,0.00271684,,,,,
20365,3.9249826964573225e-05,0.000970027,,,,,
20366,3.9245039061940065e-05,0.0011080984,,,,,
20367,3.924025126270761e-05,0.01302821,,,,,
20368,3.923546356692191e-05,0.0035095348,,,,,
20369,3.923067597462899e-05,0.002143073,,,,,
20370,3.922588848587489e-05,0.00011512197,,,,,
20371,3.9221101100705616e-05,0.0009146974,,,,,
20372,3.921631381916722e-05,0.00057185796,,,,,
20373,3.9211526641305714e-05,0.0019044082,,,,,
20374,3.920673956716713e-05,0.0016181667,,,,,
20375,3.920195259679748e-05,0.0043044975,,,,,
20376,3.919716573024279e-05,0.0005674787,,,,,
20377,3.9192378967549094e-05,0.0006747965,,,,,
20378,3.918759230876241e-05,0.0023432209,,,,,
20379,3.9182805753928747e-05,0.0005279372,,,,,
20380,3.917801930309413e-05,0.0008665415,,,,,
20381,3.9173232956304575e-05,0.00014363007,,,,,
20382,3.916844671360612e-05,0.0019979586,,,,,
20383,3.916366057504475e-05,0.0030740674,,,,,
20384,3.915887454066648e-05,0.0005686995,,,,,
20385,3.9154088610517346e-05,0.004111511,,,,,
20386,3.9149302784643374e-05,0.00018020486,,,,,
20387,3.9144517063090535e-05,0.00016827593,,,,,
20388,3.9139731445904854e-05,0.011910856,,,,,
20389,3.913494593313235e-05,0.0007192736,,,,,
20390,3.913016052481905e-05,0.0011503454,,,,,
20391,3.912537522101092e-05,0.0029874637,,,,,
20392,3.912059002175398e-05,0.0031711564,,,,,
20393,3.911580492709426e-05,0.0015327844,,,,,
20394,3.9111019937077744e-05,0.0034797322,,,,,
20395,3.910623505175043e-05,0.00018915006,,,,,
20396,3.910145027115834e-05,0.0010468303,,,,,
20397,3.9096665595347473e-05,0.0015439021,,,,,
20398,3.9091881024363824e-05,0.002235655,,,,,
20399,3.9087096558253384e-05,0.0018401355,,,,,
20400,3.9082312197062164e-05,0.0019863604,,,,,
20401,3.9077527940836154e-05,0.0012934351,,,,,
20402,3.9072743789621366e-05,0.0025118664,,,,,
20403,3.906795974346379e-05,0.0017260974,,,,,
20404,3.90631758024094e-05,3.68933e-05,,,,,
20405,3.9058391966504214e-05,0.0022685814,,,,,
20406,3.905360823579422e-05,0.0027041857,,,,,
20407,3.904882461032542e-05,0.00072279363,,,,,
20408,3.9044041090143774e-05,0.0016186105,,,,,
20409,3.903925767529529e-05,0.002232784,,,,,
20410,3.903447436582598e-05,0.0010467796,,,,,
20411,3.902969116178179e-05,0.0011831482,,,,,
20412,3.9024908063208724e-05,0.0018461791,,,,,
20413,3.902012507015279e-05,0.028760895,,,,,
20414,3.9015342182659945e-05,0.00015107103,,,,,
20415,3.901055940077617e-05,0.008130305,,,,,
20416,3.900577672454746e-05,0.003745303,,,,,
20417,3.9000994154019814e-05,0.003083921,,,,,
20418,3.899621168923919e-05,0.0002613809,,,,,
20419,3.899142933025155e-05,0.0011971922,,,,,
20420,3.8986647077102914e-05,0.0028474208,,,,,
20421,3.8981864929839236e-05,0.0015247117,,,,,
20422,3.897708288850651e-05,0.0011402001,,,,,
20423,3.897230095315067e-05,0.0006565426,,,,,
20424,3.896751912381774e-05,0.0023334536,,,,,
20425,3.896273740055366e-05,0.0014878078,,,,,
20426,3.895795578340443e-05,0.0006545742,,,,,
20427,3.895317427241601e-05,0.00080081506,,,,,
20428,3.8948392867634347e-05,0.0015196112,,,,,
20429,3.894361156910544e-05,0.03215882,,,,,
20430,3.8938830376875264e-05,0.00038530203,,,,,
20431,3.893404929098976e-05,0.0029626954,,,,,
20432,3.8929268311494895e-05,0.0070509464,,,,,
20433,3.892448743843665e-05,0.0067272945,,,,,
20434,3.8919706671861e-05,0.0031522145,,,,,
20435,3.891492601181388e-05,0.0006023724,,,,,
20436,3.8910145458341266e-05,0.0028448491,,,,,
20437,3.890536501148913e-05,0.021621376,,,,,
20438,3.890058467130341e-05,0.0027595223,,,,,
20439,3.889580443783007e-05,0.0006712281,,,,,
20440,3.8891024311115076e-05,0.00038504778,,,,,
20441,3.88862442912044e-05,0.0020730982,,,,,
20442,3.888146437814398e-05,0.0015907994,,,,,
20443,3.887668457197976e-05,0.0011341904,,,,,
20444,3.8871904872757725e-05,0.00072146446,,,,,
20445,3.8867125280523794e-05,0.00062824425,,,,,
20446,3.886234579532395e-05,0.0004778852,,,,,
20447,3.885756641720413e-05,0.0022119633,,,,,
20448,3.885278714621028e-05,0.013917312,,,,,
20449,3.884800798238834e-05,0.00059647806,,,,,
20450,3.8843228925784295e-05,0.00012806538,,,,,
20451,3.883844997644406e-05,0.0018641037,,,,,
20452,3.883367113441358e-05,0.0027716053,,,,,
20453,3.882889239973881e-05,0.00260368,,,,,
20454,3.882411377246571e-05,0.0017392671,,,,,
20455,3.881933525264019e-05,0.00048677454,,,,,
20456,3.881455684030821e-05,0.0008933484,,,,,
20457,3.880977853551571e-05,0.00035018075,,,,,
20458,3.880500033830863e-05,0.00020944531,,,,,
20459,3.8800222248732894e-05,0.0005365497,,,,,
20460,3.879544426683446e-05,0.00047921832,,,,,
20461,3.879066639265926e-05,0.0008624065,,,,,
20462,3.878588862625323e-05,0.00037531264,,,,,
20463,3.878111096766229e-05,0.0005467457,,,,,
20464,3.87763334169324e-05,0.00075923925,,,,,
20465,3.877155597410947e-05,0.0019112248,,,,,
20466,3.8766778639239444e-05,0.00050300366,,,,,
20467,3.8762001412368235e-05,0.001040796,,,,,
20468,3.87572242935418e-05,0.00061095133,,,,,
20469,3.8752447282806026e-05,0.0006388251,,,,,
20470,3.874767038020689e-05,0.00056899124,,,,,
20471,3.87428935857903e-05,0.00078518793,,,,,
20472,3.8738116899602155e-05,0.000735315,,,,,
20473,3.87333403216884e-05,0.008371129,,,,,
20474,3.8728563852094985e-05,0.0018213788,,,,,
20475,3.872378749086778e-05,0.0010941444,,,,,
20476,3.871901123805273e-05,0.0030769142,,,,,
20477,3.8714235093695754e-05,0.0149666695,,,,,
20478,3.87094590578428e-05,0.0013078873,,,,,
20479,3.870468313053973e-05,0.0028000087,,,,,
20480,3.86999073118325e-05,0.002016398,,,,,
20481,3.869513160176702e-05,0.0030828197,,,,,
20482,3.8690356000389206e-05,0.00077538006,,,,,
20483,3.868558050774495e-05,0.0011980952,,,,,
20484,3.8680805123880186e-05,0.00018599193,,,,,
20485,3.867602984884083e-05,0.0011027323,,,,,
20486,3.867125468267278e-05,0.0007400108,,,,,
20487,3.866647962542194e-05,0.0023819753,,,,,
20488,3.866170467713424e-05,0.00084702356,,,,,
20489,3.865692983785557e-05,0.0027456332,,,,,
20490,3.865215510763184e-05,0.00029909043,,,,,
20491,3.864738048650897e-05,0.00040167148,,,,,
20492,3.864260597453283e-05,0.0036256686,,,,,
20493,3.863783157174934e-05,0.0029104275,,,,,
20494,3.8633057278204424e-05,0.0033956612,,,,,
20495,3.862828309394397e-05,0.00034731816,,,,,
20496,3.862350901901386e-05,6.771881e-05,,,,,
20497,3.861873505346e-05,0.0006433062,,,,,
20498,3.861396119732833e-05,0.005282838,,,,,
20499,3.860918745066469e-05,0.0023530228,,,,,
20500,3.860441381351499e-05,0.0009642336,,,,,
20501,3.859964028592514e-05,0.0014756968,,,,,
20502,3.8594866867941026e-05,0.0024175548,,,,,
20503,3.8590093559608535e-05,0.0009528927,,,,,
20504,3.8585320360973566e-05,0.0019906668,,,,,
20505,3.858054727208203e-05,0.00071721314,,,,,
20506,3.8575774292979785e-05,0.0018040919,,,,,
20507,3.857100142371272e-05,9.818987e-05,,,,,
20508,3.8566228664326734e-05,0.000695751,,,,,
20509,3.8561456014867705e-05,0.0034020522,,,,,
20510,3.855668347538154e-05,0.0003979446,,,,,
20511,3.8551911045914095e-05,0.00091796526,,,,,
20512,3.854713872651128e-05,0.0021642267,,,,,
20513,3.854236651721895e-05,0.00053304405,,,,,
20514,3.853759441808302e-05,0.00043179523,,,,,
20515,3.853282242914934e-05,7.64845e-05,,,,,
20516,3.852805055046379e-05,0.0004021572,,,,,
20517,3.852327878207226e-05,0.000941112,,,,,
20518,3.8518507124020646e-05,8.855026e-05,,,,,
20519,3.851373557635477e-05,0.000105591935,,,,,
20520,3.8508964139120555e-05,0.011471993,,,,,
20521,3.850419281236385e-05,0.00049949845,,,,,
20522,3.849942159613056e-05,0.00082232297,,,,,
20523,3.8494650490466506e-05,0.00085766916,,,,,
20524,3.848987949541759e-05,5.25895e-05,,,,,
20525,3.8485108611029684e-05,0.000602288,,,,,
20526,3.8480337837348656e-05,0.0019145537,,,,,
20527,3.8475567174420345e-05,0.0016646045,,,,,
20528,3.847079662229065e-05,0.0012212569,,,,,
20529,3.846602618100544e-05,5.014408e-05,,,,,
20530,3.8461255850610544e-05,0.00018965409,,,,,
20531,3.845648563115184e-05,6.0168302e-05,,,,,
20532,3.845171552267521e-05,0.16930018,,,,,
20533,3.844694552522649e-05,0.0066679684,,,,,
20534,3.8442175638851555e-05,0.016015327,,,,,
20535,3.843740586359627e-05,0.012140324,,,,,
20536,3.843263619950646e-05,0.014360571,,,,,
20537,3.8427866646628014e-05,0.002980902,,,,,
20538,3.842309720500678e-05,0.0013771268,,,,,
20539,3.841832787468861e-05,0.0051815724,,,,,
20540,3.841355865571935e-05,0.006082366,,,,,
20541,3.8408789548144857e-05,0.007912271,,,,,
20542,3.8404020552011e-05,0.0033315225,,,,,
20543,3.8399251667363594e-05,0.00055143016,,,,,
20544,3.839448289424851e-05,0.001769774,,,,,
20545,3.838971423271161e-05,0.0008954679,,,,,
20546,3.838494568279872e-05,0.0085665425,,,,,
20547,3.8380177244555684e-05,0.0012474309,,,,,
20548,3.8375408918028356e-05,0.005402094,,,,,
20549,3.837064070326258e-05,0.0013963678,,,,,
20550,3.83658726003042e-05,0.004023921,,,,,
20551,3.8361104609199044e-05,0.005939828,,,,,
20552,3.835633672999297e-05,0.00034886354,,,,,
20553,3.8351568962731806e-05,0.0015437736,,,,,
20554,3.834680130746139e-05,0.00041876463,,,,,
20555,3.8342033764227565e-05,0.0025397828,,,,,
20556,3.8337266333076174e-05,0.0047108904,,,,,
20557,3.833249901405304e-05,0.005052302,,,,,
20558,3.832773180720401e-05,0.0018094843,,,,,
20559,3.8322964712574904e-05,0.08206184,,,,,
20560,3.831819773021155e-05,0.0035364768,,,,,
20561,3.831343086015979e-05,0.007148116,,,,,
20562,3.830866410246547e-05,0.0076384405,,,,,
20563,3.830389745717438e-05,0.0059992075,,,,,
20564,3.8299130924332364e-05,0.004673711,,,,,
20565,3.829436450398525e-05,0.002002392,,,,,
20566,3.82895981961789e-05,0.0009555849,,,,,
20567,3.828483200095907e-05,0.00558141,,,,,
20568,3.828006591837162e-05,0.01326583,,,,,
20569,3.827529994846238e-05,0.0039686793,,,,,
20570,3.827053409127716e-05,0.004724073,,,,,
20571,3.826576834686177e-05,0.004022395,,,,,
20572,3.8261002715262035e-05,0.00055476546,,,,,
20573,3.8256237196523796e-05,0.00018246377,,,,,
20574,3.8251471790692854e-05,0.0045292415,,,,,
20575,3.8246706497815e-05,0.007912816,,,,,
20576,3.8241941317936096e-05,0.007821518,,,,,
20577,3.8237176251101916e-05,0.0049274657,,,,,
20578,3.823241129735829e-05,0.0004906671,,,,,
20579,3.822764645675103e-05,0.0049225804,,,,,
20580,3.822288172932594e-05,0.002715294,,,,,
20581,3.821811711512883e-05,0.017912334,,,,,
20582,3.8213352614205516e-05,0.00697283,,,,,
20583,3.82085882266018e-05,0.008762718,,,,,
20584,3.820382395236348e-05,6.6999244e-05,,,,,
20585,3.8199059791536364e-05,0.00097105606,,,,,
20586,3.8194295744166285e-05,0.0014134346,,,,,
20587,3.8189531810298994e-05,0.001956705,,,,,
20588,3.818476798998032e-05,0.0026943537,,,,,
20589,3.818000428325606e-05,0.0031318278,,,,,
20590,3.8175240690172043e-05,0.0017050194,,,,,
20591,3.817047721077401e-05,0.002128248,,,,,
20592,3.816571384510779e-05,0.0014311759,,,,,
20593,3.816095059321919e-05,0.007239392,,,,,
20594,3.8156187455154e-05,0.0033463968,,,,,
20595,3.8151424430957984e-05,0.0024319617,,,,,
20596,3.814666152067697e-05,0.0005108151,,,,,
20597,3.8141898724356735e-05,0.0008008357,,,,,
20598,3.813713604204307e-05,0.00016659699,,,,,
20599,3.813237347378177e-05,0.00026144253,,,,,
20600,3.812761101961862e-05,0.0016195296,,,,,
20601,3.81228486795994e-05,0.0006872752,,,,,
20602,3.8118086453769914e-05,0.00085665367,,,,,
20603,3.811332434217594e-05,0.00092053175,,,,,
20604,3.8108562344863236e-05,0.047307845,,,,,
20605,3.810380046187761e-05,0.00036424943,,,,,
20606,3.809903869326487e-05,8.211422e-05,,,,,
20607,3.809427703907074e-05,0.0011736754,,,,,
20608,3.808951549934103e-05,0.0005657809,,,,,
20609,3.808475407412152e-05,0.002498471,,,,,
20610,3.8079992763458e-05,0.002362509,,,,,
20611,3.807523156739621e-05,0.0004899408,,,,,
20612,3.807047048598195e-05,0.001836138,,,,,
20613,3.806570951926099e-05,0.00044108529,,,,,
20614,3.80609486672791e-05,0.0021262506,,,,,
20615,3.805618793008205e-05,0.00024446083,,,,,
20616,3.805142730771561e-05,0.0006587935,,,,,
20617,3.804666680022558e-05,0.00017644545,,,,,
20618,3.804190640765769e-05,0.008951497,,,,,
20619,3.8037146130057716e-05,0.0058608865,,,,,
20620,3.803238596747144e-05,0.005130217,,,,,
20621,3.8027625919944605e-05,0.0012042954,,,,,
20622,3.8022865987523e-05,0.00047958136,,,,,
20623,3.801810617025237e-05,0.001240748,,,,,
20624,3.801334646817848e-05,0.0014521832,,,,,
20625,3.800858688134708e-05,0.0054971674,,,,,
20626,3.800382740980396e-05,0.00029003134,,,,,
20627,3.799906805359487e-05,0.0014968895,,,,,
20628,3.799430881276554e-05,0.0038590543,,,,,
20629,3.7989549687361755e-05,0.0020401145,,,,,
20630,3.798479067742927e-05,0.0005200568,,,,,
20631,3.7980031783013815e-05,0.0007935542,,,,,
20632,3.7975273004161156e-05,0.0014243737,,,,,
20633,3.797051434091705e-05,0.011488418,,,,,
20634,3.796575579332726e-05,0.0012044433,,,,,
20635,3.7960997361437507e-05,0.0013099362,,,,,
20636,3.795623904529355e-05,0.002041737,,,,,
20637,3.795148084494115e-05,0.0006004033,,,,,
20638,3.794672276042605e-05,0.001822487,,,,,
20639,3.794196479179397e-05,0.00042026717,,,,,
20640,3.7937206939090687e-05,0.00043867136,,,,,
20641,3.793244920236192e-05,0.0006676584,,,,,
20642,3.7927691581653434e-05,0.0005234226,,,,,
20643,3.7922934077010943e-05,0.0002386567,,,,,
20644,3.791817668848021e-05,0.00015564996,,,,,
20645,3.791341941610696e-05,0.0032333576,,,,,
20646,3.7908662259936943e-05,0.0003847615,,,,,
20647,3.790390522001589e-05,0.00037904913,,,,,
20648,3.789914829638952e-05,0.0002690489,,,,,
20649,3.7894391489103586e-05,0.0010524885,,,,,
20650,3.788963479820383e-05,0.0014507361,,,,,
20651,3.788487822373596e-05,0.0016611838,,,,,
20652,3.788012176574571e-05,0.0010278603,,,,,
20653,3.787536542427882e-05,0.00081083324,,,,,
20654,3.787060919938103e-05,0.00018179292,,,,,
20655,3.786585309109804e-05,0.0012076265,,,,,
20656,3.7861097099475584e-05,0.005252033,,,,,
20657,3.78563412245594e-05,0.0006293109,,,,,
20658,3.785158546639521e-05,0.009166854,,,,,
20659,3.784682982502871e-05,0.0036609932,,,,,
20660,3.784207430050566e-05,0.00052749587,,,,,
20661,3.783731889287176e-05,0.0035788033,,,,,
20662,3.783256360217274e-05,0.0061039175,,,,,
20663,3.7827808428454295e-05,0.0028230047,,,,,
20664,3.7823053371762176e-05,6.6910405e-05,,,,,
20665,3.781829843214207e-05,0.0017361606,,,,,
20666,3.7813543609639716e-05,0.0003564815,,,,,
20667,3.780878890430082e-05,0.0025345762,,,,,
20668,3.780403431617108e-05,0.0009354348,,,,,
20669,3.7799279845296216e-05,0.0006145832,,,,,
20670,3.779452549172196e-05,0.0074199303,,,,,
20671,3.778977125549399e-05,0.0069869044,,,,,
20672,3.778501713665803e-05,0.0003287891,,,,,
20673,3.778026313525978e-05,0.0014103117,,,,,
20674,3.7775509251344975e-05,0.0013543194,,,,,
20675,3.7770755484959266e-05,0.00087908783,,,,,
20676,3.77660018361484e-05,0.00029185115,,,,,
20677,3.7761248304958056e-05,0.00056235987,,,,,
20678,3.7756494891433974e-05,0.0014868005,,,,,
20679,3.7751741595621803e-05,0.013121964,,,,,
20680,3.774698841756726e-05,0.0008659785,,,,,
20681,3.7742235357316066e-05,0.00023069275,,,,,
20682,3.77374824149139e-05,0.00067078625,,,,,
20683,3.773272959040645e-05,0.0005766585,,,,,
20684,3.7727976883839425e-05,0.0012116651,,,,,
20685,3.7723224295258505e-05,0.0017965838,,,,,
20686,3.77184718247094e-05,0.00031089957,,,,,
20687,3.7713719472237785e-05,0.016793275,,,,,
20688,3.770896723788936e-05,0.0023207092,,,,,
20689,3.770421512170981e-05,0.0002980749,,,,,
20690,3.769946312374483e-05,0.00035992358,,,,,
20691,3.7694711244040106e-05,0.003664622,,,,,
20692,3.7689959482641306e-05,0.00047718646,,,,,
20693,3.768520783959413e-05,0.005473751,,,,,
20694,3.768045631494428e-05,0.0062870746,,,,,
20695,3.7675704908737393e-05,0.0035726083,,,,,
20696,3.767095362101918e-05,0.0004876921,,,,,
20697,3.7666202451835307e-05,0.00066916336,,,,,
20698,3.766145140123148e-05,0.00027122992,,,,,
20699,3.765670046925335e-05,0.0034253804,,,,,
20700,3.7651949655946595e-05,0.0007795513,,,,,
20701,3.7647198961356905e-05,0.0016221453,,,,,
20702,3.764244838552995e-05,0.0006396519,,,,,
20703,3.763769792851138e-05,0.00021458854,,,,,
20704,3.7632947590346896e-05,0.0013389151,,,,,
20705,3.7628197371082165e-05,0.0002741115,,,,,
20706,3.7623447270762855e-05,0.0034542156,,,,,
20707,3.761869728943462e-05,0.0011085598,,,,,
20708,3.761394742714315e-05,0.0005115409,,,,,
20709,3.760919768393408e-05,0.00026642383,,,,,
20710,3.760444805985311e-05,0.001463002,,,,,
20711,3.759969855494589e-05,0.0009770893,,,,,
20712,3.759494916925807e-05,0.0017166187,,,,,
20713,3.759019990283532e-05,0.0005791557,,,,,
20714,3.7585450755723315e-05,0.00027377205,,,,,
20715,3.758070172796771e-05,0.0013163377,,,,,
20716,3.7575952819614134e-05,0.0009571213,,,,,
20717,3.757120403070828e-05,0.0017095469,,,,,
20718,3.75664553612958e-05,0.003173038,,,,,
20719,3.7561706811422327e-05,0.0001861646,,,,,
20720,3.7556958381133525e-05,0.0012362893,,,,,
20721,3.755221007047505e-05,0.0012023302,,,,,
20722,3.7547461879492564e-05,0.0040726196,,,,,
20723,3.754271380823169e-05,0.0010123414,,,,,
20724,3.753796585673809e-05,0.0078098443,,,,,
20725,3.753321802505743e-05,0.0029281992,,,,,
20726,3.7528470313235335e-05,0.008708763,,,,,
20727,3.7523722721317444e-05,0.0003549736,,,,,
