,lr_history,train_total_loss_hist,train_trans_loss_hist,train_rot_loss_hist,train_epoch_loss_history,rmse_train_history,val_total_loss_hist,val_trans_loss_hist,val_rot_loss_hist,val_epoch_loss_history,rmse_val_history
367,7.752808988764046e-06,0.08947208,0.081339225,0.008132851,,,0.01427186,0.0017503975,0.0125214625,,
368,7.773876404494382e-06,0.0278845,0.023403484,0.0044810157,,,0.020452425,0.0013937084,0.019058717,,
369,7.794943820224719e-06,0.04179823,0.039898816,0.0018994128,,,0.04110514,0.0011881978,0.039916944,,
370,7.816011235955057e-06,0.039220333,0.011095594,0.02812474,,,0.0061206496,0.0009835819,0.0051370678,,
371,7.837078651685394e-06,0.05825921,0.041418977,0.016840233,,,0.01801978,0.0012163213,0.016803458,,
372,7.85814606741573e-06,0.014644038,0.0066556297,0.007988408,,,0.014782079,0.0020218291,0.01276025,,
373,7.879213483146068e-06,0.04413963,0.038317762,0.005821867,,,0.045884315,0.0021445693,0.043739747,,
374,7.900280898876405e-06,0.008875068,0.0010216868,0.007853381,,,0.041067556,0.00077186094,0.040295694,,
375,7.921348314606742e-06,0.03419416,0.0318601,0.0023340632,,,0.009332183,0.00080128096,0.008530902,,
376,7.942415730337079e-06,0.014887098,0.0120908795,0.0027962187,,,0.026922617,0.001270192,0.025652425,,
377,7.963483146067416e-06,0.01973093,0.017695382,0.0020355461,,,0.02648104,0.002219076,0.024261964,,
378,7.984550561797755e-06,0.03795224,0.033386692,0.004565547,,,0.0359996,0.0018154843,0.034184117,,
379,8.00561797752809e-06,0.009806971,0.007842049,0.001964922,,,0.005622819,0.0007657985,0.0048570205,,
380,8.026685393258427e-06,0.011845087,0.0069741784,0.0048709083,,,0.01939851,0.00097493606,0.018423574,,
381,8.047752808988765e-06,0.07453516,0.0617531,0.0127820615,,,0.038920686,0.00875829,0.030162398,,
382,8.0688202247191e-06,0.0062549524,0.002234276,0.0040206765,,,0.04432111,0.0022413172,0.04207979,,
383,8.089887640449438e-06,0.010887016,0.008688265,0.00219875,,,0.018489402,0.0013498745,0.017139528,,
384,8.110955056179776e-06,0.06995303,0.06644282,0.0035102174,,,0.056850195,0.0018884894,0.054961704,,
385,8.132022471910113e-06,0.027075818,0.02548138,0.0015944372,,,0.06396846,0.00257644,0.06139202,,
386,8.153089887640449e-06,0.026344748,0.025353141,0.0009916064,,,0.042168096,0.0015319202,0.040636174,,
387,8.174157303370787e-06,0.021975467,0.020815281,0.0011601856,,,0.028361054,0.00089588936,0.027465165,,
388,8.195224719101124e-06,0.062039036,0.053343855,0.008695182,,,0.1081736,0.001988551,0.10618505,,
389,8.21629213483146e-06,0.014231716,0.00602585,0.008205866,,,0.10169869,0.0029955793,0.09870311,,
390,8.237359550561798e-06,0.033191018,0.025762497,0.0074285227,,,0.02507258,0.0009509157,0.024121664,,
391,8.258426966292135e-06,0.010304734,0.006116064,0.004188671,,,0.07606623,0.0030902314,0.072976,,
392,8.279494382022472e-06,0.038579166,0.029212212,0.009366952,,,0.041061066,0.001617053,0.039444014,,
393,8.300561797752809e-06,0.015987039,0.00880626,0.007180779,,,0.013502719,0.0029979455,0.010504773,,
394,8.321629213483146e-06,0.039576232,0.035777308,0.0037989246,,,0.040349085,0.0008488609,0.039500225,,
395,8.342696629213483e-06,0.011973527,0.006467411,0.0055061164,,,0.014454695,0.0012840563,0.013170639,,
396,8.36376404494382e-06,0.006474698,0.004778424,0.0016962743,,,0.042798348,0.0017839712,0.041014377,,
397,8.384831460674157e-06,0.015660662,0.011054963,0.0046056984,,,0.040208828,0.0028667422,0.037342086,,
398,8.405898876404496e-06,0.012571847,0.005268868,0.0073029785,,,0.0076994104,0.00085351313,0.0068458975,,
399,8.426966292134832e-06,0.026162047,0.014358394,0.011803654,,,0.065698415,0.0024201833,0.063278235,,
400,8.448033707865168e-06,0.014370505,0.01087597,0.0034945344,,,0.011122031,0.00615914,0.004962892,,
401,8.469101123595506e-06,0.013399852,0.0057618283,0.007638024,,,0.013905093,0.0035623019,0.010342792,,
402,8.490168539325843e-06,0.033436395,0.029573392,0.0038630017,,,0.031622827,0.0007707707,0.030852055,,
403,8.51123595505618e-06,0.016990216,0.009999068,0.0069911485,,,0.052588116,0.002477473,0.050110642,,
404,8.532303370786517e-06,0.061635025,0.048834246,0.012800781,,,0.034527708,0.0029165894,0.03161112,,
405,8.553370786516854e-06,0.032473505,0.028979044,0.0034944618,,,0.010248951,0.0029854726,0.007263478,,
406,8.574438202247191e-06,0.058912974,0.01999563,0.038917344,,,0.06320479,0.001701959,0.061502825,,
407,8.595505617977528e-06,0.010924494,0.009482524,0.0014419692,,,0.07088973,0.0017514329,0.069138296,,
408,8.616573033707865e-06,0.0058929175,0.004411944,0.0014809731,,,0.013353068,0.0004777927,0.012875276,,
409,8.637640449438202e-06,0.017550237,0.008345972,0.009204266,,,0.042070195,0.003333008,0.038737185,,
410,8.65870786516854e-06,0.0672944,0.006731083,0.060563315,,,0.031212155,0.0018549575,0.029357197,,
411,8.679775280898876e-06,0.043017823,0.037961006,0.005056817,,,0.036610313,0.0015161,0.035094213,,
