,lr_history,train_loss_history,train_epoch_loss_history,rmse_train_history,val_loss_history,val_epoch_loss_history,rmse_val_history
337,6.76e-06,9.085444,,,4.183158,,
338,6.78e-06,30.954725,,,7.266588,,
339,6.800000000000001e-06,2.3609622,,,2.1721785,,
340,6.82e-06,1.0947067,,,6.130023,,
341,6.840000000000001e-06,60.09094,,,10.701492,,
342,6.8599999999999995e-06,10.348048,,,7.067177,,
343,6.88e-06,8.086869,,,12.1835375,,
344,6.900000000000001e-06,0.82868373,,,14.502302,,
345,6.92e-06,0.36087987,,,0.3413395,,
346,6.9400000000000005e-06,2.363238,,,5.6861367,,
347,6.9599999999999994e-06,36.71704,,,6.779627,,
348,6.98e-06,2.6197665,,,2.295556,,
349,7.000000000000001e-06,0.99230045,,,5.3203382,,
350,7.0200000000000006e-06,2.5383668,,,12.121389,,
351,7.04e-06,2.1694992,,,3.9565516,,
352,7.06e-06,0.88348347,,,0.8125293,,
353,7.080000000000001e-06,23.49845,,,18.142916,,
354,7.1e-06,5.171084,,,8.0290575,,
355,7.1200000000000004e-06,2.007023,,,8.597581,,
356,7.140000000000001e-06,2.9623477,,,1.3162512,,
357,7.16e-06,1.5832956,,,7.6529956,,
358,7.180000000000001e-06,1.6585029,,,3.1426787,,
359,7.2e-06,1.1962638,,,7.8771152,,
360,7.22e-06,8.194323,,,5.585394,,
361,7.240000000000001e-06,5.5260696,,,7.5629315,,
362,7.26e-06,16.043396,,,6.199127,,
363,7.280000000000001e-06,4.254986,,,1.4773005,,
364,7.2999999999999996e-06,25.679007,,,0.33171552,,
365,7.32e-06,1.7674727,,,14.274245,,
366,7.340000000000001e-06,3.4012845,,,5.381017,,
367,7.36e-06,0.8620704,,,0.3342905,,
368,7.3800000000000005e-06,5.3067856,,,2.0954123,,
369,7.4e-06,1.8031303,,,4.64577,,
370,7.420000000000001e-06,1.190008,,,2.1601553,,
371,7.44e-06,13.198526,,,4.661862,,
372,7.4600000000000006e-06,4.2117286,,,2.1983793,,
373,7.480000000000001e-06,5.618285,,,3.2404628,,
374,7.5e-06,21.492027,,,18.595703,,
375,7.520000000000001e-06,18.946789,,,0.71501124,,
376,7.54e-06,8.603293,,,3.084203,,
377,7.5600000000000005e-06,4.1833754,,,2.3454888,,
378,7.580000000000001e-06,0.868283,,,8.442565,,
379,7.6e-06,1.3991594,,,0.47523552,,
380,7.620000000000001e-06,0.45840734,,,5.3173733,,
381,7.64e-06,4.4251547,,,1.711169,,
382,7.660000000000001e-06,17.891466,,,4.5577908,,
383,7.68e-06,1.4174203,,,6.999893,,
384,7.7e-06,7.53948,,,7.80489,,
385,7.72e-06,2.367535,,,0.30495867,,
